#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Error|Error
#T_SP=webanno.custom.Item_info|condition|item_id|latinsqr_list|unique_id
#T_SP=webanno.custom.Ref_info|PersonalPronouns_detailed|ref_def|ref_function|ref_gender|ref_num
#T_SP=webanno.custom.Segment|complex|segment_type
#T_SP=webanno.custom.Sent_layer|feedback_id|item0_verb|item0_verbtype|openq_id|openq_type|sent_type
#T_SP=webanno.custom.Speaker_meta|age|gender|speaker_id
#T_SP=webanno.custom.Speaker_name|speaker_name
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=webanno.custom.Relations|discourse_rel|speechAct_rel|BT_webanno.custom.Segment


#Text=Na, wie läufts bei dir?
4-1	68-71	Auf	_	GFailure[3]	treten\_set1\_18[3]	latin1[3]	2k56uavscuainedj0q9i1sb693-treten\_set1\_18[3]	_	_	_	_	_	false[35]	NA[35]	*[173]	*[173]	*[173]	*[173]	*[173]	input1[173]	35[303]	female[303]	2k56uavscuainedj0q9i1sb693[303]	speaker: YOU[433]	_	_	_	_	_	
4-2	72-75	der	_	GFailure[3]	treten\_set1\_18[3]	latin1[3]	2k56uavscuainedj0q9i1sb693-treten\_set1\_18[3]	_	_	_	_	_	false[35]	NA[35]	*[173]	*[173]	*[173]	*[173]	*[173]	input1[173]	35[303]	female[303]	2k56uavscuainedj0q9i1sb693[303]	speaker: YOU[433]	*->5-1	DefNP[5]	_	_	_	
4-3	76-86	Baustelle.	_	GFailure[3]	treten\_set1\_18[3]	latin1[3]	2k56uavscuainedj0q9i1sb693-treten\_set1\_18[3]	_	_	_	_	_	false[35]	NA[35]	*[173]	*[173]	*[173]	*[173]	*[173]	input1[173]	35[303]	female[303]	2k56uavscuainedj0q9i1sb693[303]	speaker: YOU[433]	*->5-1	DefNP[5]	_	_	_	

#Text=Hat ihn nicht gesehen und ist drauf getreten <BR> muss jetzt zum Arzt.
5-1	88-91	Hat	_	GFailure[3]	treten\_set1\_18[3]	latin1[3]	2k56uavscuainedj0q9i1sb693-treten\_set1\_18[3]	3	*	*	*	singular	false[36]	Decl[36]	*[174]	*[174]	*[174]	*[174]	*[174]	input2[174]	35[304]	female[304]	2k56uavscuainedj0q9i1sb693[304]	speaker: YOU[434]	*->57-2	zero[57]	result	*	5-5[37_36]	
5-2	92-95	ihn	_	GFailure[3]	treten\_set1\_18[3]	latin1[3]	2k56uavscuainedj0q9i1sb693-treten\_set1\_18[3]	3	*	*	*	singular	false[36]	Decl[36]	*[174]	*[174]	*[174]	*[174]	*[174]	input2[174]	35[304]	female[304]	2k56uavscuainedj0q9i1sb693[304]	speaker: YOU[434]	*->94-2	PerPron[94]	_	_	_	
5-3	96-101	nicht	_	GFailure[3]	treten\_set1\_18[3]	latin1[3]	2k56uavscuainedj0q9i1sb693-treten\_set1\_18[3]	_	_	_	_	_	false[36]	Decl[36]	*[174]	*[174]	*[174]	*[174]	*[174]	input2[174]	35[304]	female[304]	2k56uavscuainedj0q9i1sb693[304]	speaker: YOU[434]	_	_	_	_	_	
5-4	102-109	gesehen	_	GFailure[3]	treten\_set1\_18[3]	latin1[3]	2k56uavscuainedj0q9i1sb693-treten\_set1\_18[3]	_	_	_	_	_	false[36]	Decl[36]	*[174]	*[174]	*[174]	*[174]	*[174]	input2[174]	35[304]	female[304]	2k56uavscuainedj0q9i1sb693[304]	speaker: YOU[434]	_	_	_	_	_	
5-5	110-113	und	_	GFailure[3]	treten\_set1\_18[3]	latin1[3]	2k56uavscuainedj0q9i1sb693-treten\_set1\_18[3]	_	_	_	_	_	false[37]	Decl[37]	*[174]	*[174]	*[174]	*[174]	*[174]	input2[174]	35[304]	female[304]	2k56uavscuainedj0q9i1sb693[304]	speaker: YOU[434]	_	_	result	*	5-10[38_37]	
5-6	114-117	ist	_	GFailure[3]	treten\_set1\_18[3]	latin1[3]	2k56uavscuainedj0q9i1sb693-treten\_set1\_18[3]	3	*	*	*	singular	false[37]	Decl[37]	*[174]	*[174]	*[174]	*[174]	*[174]	input2[174]	35[304]	female[304]	2k56uavscuainedj0q9i1sb693[304]	speaker: YOU[434]	*->57-3	zero[57]	_	_	_	
5-7	118-123	drauf	_	GFailure[3]	treten\_set1\_18[3]	latin1[3]	2k56uavscuainedj0q9i1sb693-treten\_set1\_18[3]	_	_	_	_	_	false[37]	Decl[37]	*[174]	*[174]	*[174]	*[174]	*[174]	input2[174]	35[304]	female[304]	2k56uavscuainedj0q9i1sb693[304]	speaker: YOU[434]	*->94-3	D-Pron[94]	_	_	_	
5-8	124-132	getreten	_	GFailure[3]	treten\_set1\_18[3]	latin1[3]	2k56uavscuainedj0q9i1sb693-treten\_set1\_18[3]	_	_	_	_	_	false[37]	Decl[37]	*[174]	*[174]	*[174]	*[174]	*[174]	input2[174]	35[304]	female[304]	2k56uavscuainedj0q9i1sb693[304]	speaker: YOU[434]	_	_	_	_	_	
5-9	133-137	<BR>	_	GFailure[3]	treten\_set1\_18[3]	latin1[3]	2k56uavscuainedj0q9i1sb693-treten\_set1\_18[3]	_	_	_	_	_	_	_	*[174]	*[174]	*[174]	*[174]	*[174]	input2[174]	35[304]	female[304]	2k56uavscuainedj0q9i1sb693[304]	speaker: YOU[434]	_	_	_	_	_	
5-10	138-142	muss	_	GFailure[3]	treten\_set1\_18[3]	latin1[3]	2k56uavscuainedj0q9i1sb693-treten\_set1\_18[3]	3	*	*	*	singular	false[38]	Decl[38]	*[174]	*[174]	*[174]	*[174]	*[174]	input2[174]	35[304]	female[304]	2k56uavscuainedj0q9i1sb693[304]	speaker: YOU[434]	*->57-4	zero[57]	_	_	_	
5-11	143-148	jetzt	_	GFailure[3]	treten\_set1\_18[3]	latin1[3]	2k56uavscuainedj0q9i1sb693-treten\_set1\_18[3]	_	_	_	_	_	false[38]	Decl[38]	*[174]	*[174]	*[174]	*[174]	*[174]	input2[174]	35[304]	female[304]	2k56uavscuainedj0q9i1sb693[304]	speaker: YOU[434]	_	_	_	_	_	
5-12	149-152	zum	_	GFailure[3]	treten\_set1\_18[3]	latin1[3]	2k56uavscuainedj0q9i1sb693-treten\_set1\_18[3]	_	_	_	_	_	false[38]	Decl[38]	*[174]	*[174]	*[174]	*[174]	*[174]	input2[174]	35[304]	female[304]	2k56uavscuainedj0q9i1sb693[304]	speaker: YOU[434]	*->121-1	DefNP[121]	_	_	_	
5-13	153-158	Arzt.	_	GFailure[3]	treten\_set1\_18[3]	latin1[3]	2k56uavscuainedj0q9i1sb693-treten\_set1\_18[3]	_	_	_	_	_	false[38]	Decl[38]	*[174]	*[174]	*[174]	*[174]	*[174]	input2[174]	35[304]	female[304]	2k56uavscuainedj0q9i1sb693[304]	speaker: YOU[434]	*->121-1	DefNP[121]	_	_	_	

#Text=END_OF_DOCUMENT
6-1	160-175	END_OF_DOCUMENT	_	GFailure[3]	treten\_set1\_18[3]	latin1[3]	2k56uavscuainedj0q9i1sb693-treten\_set1\_18[3]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na, wie läufts bei dir?
7-1	177-180	Na,	_	GFailure[4]	treten\_set1\_18[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-treten\_set1\_18[4]	_	_	_	_	_	false[39]	Int[39]	*[175]	*[175]	*[175]	wh\_4[175]	wh\_question[175]	openq[175]	*[305]	female[305]	*[305]	speaker:Emilia[435]	_	_	QAP	*	8-1[40_39]	
7-2	181-184	wie	_	GFailure[4]	treten\_set1\_18[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-treten\_set1\_18[4]	_	_	_	_	_	false[39]	Int[39]	*[175]	*[175]	*[175]	wh\_4[175]	wh\_question[175]	openq[175]	*[305]	female[305]	*[305]	speaker:Emilia[435]	_	_	_	_	_	
7-3	185-191	läufts	_	GFailure[4]	treten\_set1\_18[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-treten\_set1\_18[4]	_	_	_	_	_	false[39]	Int[39]	*[175]	*[175]	*[175]	wh\_4[175]	wh\_question[175]	openq[175]	*[305]	female[305]	*[305]	speaker:Emilia[435]	_	_	_	_	_	
7-4	192-195	bei	_	GFailure[4]	treten\_set1\_18[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-treten\_set1\_18[4]	_	_	_	_	_	false[39]	Int[39]	*[175]	*[175]	*[175]	wh\_4[175]	wh\_question[175]	openq[175]	*[305]	female[305]	*[305]	speaker:Emilia[435]	_	_	_	_	_	
7-5	196-200	dir?	_	GFailure[4]	treten\_set1\_18[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-treten\_set1\_18[4]	_	_	_	_	_	false[39]	Int[39]	*[175]	*[175]	*[175]	wh\_4[175]	wh\_question[175]	openq[175]	*[305]	female[305]	*[305]	speaker:Emilia[435]	*->109-1	PerPron[109]	_	_	_	

#Text=Stephan ist in einen Nagel getreten
8-1	202-209	Stephan	_	GFailure[4]	treten\_set1\_18[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-treten\_set1\_18[4]	_	_	_	_	_	false[40]	Decl[40]	*[176]	treten[176]	intransitive[176]	*[176]	*[176]	item0[176]	46[306]	male[306]	7bq5ecc5fndmatjvd44havavdp[306]	speaker: YOU[436]	*->120-1	PropNm[120]	elaboration|result|CR	*|*|*	10-1[41_40]|11-1[42_40]|9-1[0_40]	
8-2	210-213	ist	_	GFailure[4]	treten\_set1\_18[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-treten\_set1\_18[4]	_	_	_	_	_	false[40]	Decl[40]	*[176]	treten[176]	intransitive[176]	*[176]	*[176]	item0[176]	46[306]	male[306]	7bq5ecc5fndmatjvd44havavdp[306]	speaker: YOU[436]	_	_	_	_	_	
8-3	214-216	in	_	GFailure[4]	treten\_set1\_18[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-treten\_set1\_18[4]	_	_	_	_	_	false[40]	Decl[40]	*[176]	treten[176]	intransitive[176]	*[176]	*[176]	item0[176]	46[306]	male[306]	7bq5ecc5fndmatjvd44havavdp[306]	speaker: YOU[436]	*->53-1	IndefNP[53]	_	_	_	
8-4	217-222	einen	_	GFailure[4]	treten\_set1\_18[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-treten\_set1\_18[4]	_	_	_	_	_	false[40]	Decl[40]	*[176]	treten[176]	intransitive[176]	*[176]	*[176]	item0[176]	46[306]	male[306]	7bq5ecc5fndmatjvd44havavdp[306]	speaker: YOU[436]	*->53-1	IndefNP[53]	_	_	_	
8-5	223-228	Nagel	_	GFailure[4]	treten\_set1\_18[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-treten\_set1\_18[4]	_	_	_	_	_	false[40]	Decl[40]	*[176]	treten[176]	intransitive[176]	*[176]	*[176]	item0[176]	46[306]	male[306]	7bq5ecc5fndmatjvd44havavdp[306]	speaker: YOU[436]	*->53-1	IndefNP[53]	_	_	_	
8-6	229-237	getreten	_	GFailure[4]	treten\_set1\_18[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-treten\_set1\_18[4]	_	_	_	_	_	false[40]	Decl[40]	*[176]	treten[176]	intransitive[176]	*[176]	*[176]	item0[176]	46[306]	male[306]	7bq5ecc5fndmatjvd44havavdp[306]	speaker: YOU[436]	_	_	_	_	_	

#Text=Häh?
9-1	239-243	Häh?	_	GFailure[4]	treten\_set1\_18[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-treten\_set1\_18[4]	_	_	_	_	_	false	NA	haeh\_question\_1	*	*	*	*	feedback	*	female	*	speaker:Emilia	_	_	_	_	_	

#Text=Gestern auf der Baustelle
10-1	245-252	Gestern	_	GFailure[4]	treten\_set1\_18[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-treten\_set1\_18[4]	_	_	_	_	_	false[41]	NA[41]	*[177]	*[177]	*[177]	*[177]	*[177]	input1[177]	46[307]	male[307]	7bq5ecc5fndmatjvd44havavdp[307]	speaker: YOU[437]	_	_	_	_	_	
10-2	253-256	auf	_	GFailure[4]	treten\_set1\_18[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-treten\_set1\_18[4]	_	_	_	_	_	false[41]	NA[41]	*[177]	*[177]	*[177]	*[177]	*[177]	input1[177]	46[307]	male[307]	7bq5ecc5fndmatjvd44havavdp[307]	speaker: YOU[437]	_	_	_	_	_	
10-3	257-260	der	_	GFailure[4]	treten\_set1\_18[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-treten\_set1\_18[4]	_	_	_	_	_	false[41]	NA[41]	*[177]	*[177]	*[177]	*[177]	*[177]	input1[177]	46[307]	male[307]	7bq5ecc5fndmatjvd44havavdp[307]	speaker: YOU[437]	*->29-1	DefNP[29]	_	_	_	
10-4	261-270	Baustelle	_	GFailure[4]	treten\_set1\_18[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-treten\_set1\_18[4]	_	_	_	_	_	false[41]	NA[41]	*[177]	*[177]	*[177]	*[177]	*[177]	input1[177]	46[307]	male[307]	7bq5ecc5fndmatjvd44havavdp[307]	speaker: YOU[437]	*->29-1	DefNP[29]	_	_	_	

#Text=nun blutvergiftung und jetzt im Krankenhaus
11-1	272-275	nun	_	GFailure[4]	treten\_set1\_18[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-treten\_set1\_18[4]	_	_	_	_	_	false[42]	NA[42]	*[178]	*[178]	*[178]	*[178]	*[178]	input2[178]	46[308]	male[308]	7bq5ecc5fndmatjvd44havavdp[308]	speaker: YOU[438]	_	_	_	_	_	
11-2	276-290	blutvergiftung	_	GFailure[4]	treten\_set1\_18[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-treten\_set1\_18[4]	_	_	_	_	_	false[42]	NA[42]	*[178]	*[178]	*[178]	*[178]	*[178]	input2[178]	46[308]	male[308]	7bq5ecc5fndmatjvd44havavdp[308]	speaker: YOU[438]	*->32-1	IndefNP[32]	_	_	_	
11-3	291-294	und	_	GFailure[4]	treten\_set1\_18[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-treten\_set1\_18[4]	_	_	_	_	_	false[42]	NA[42]	*[178]	*[178]	*[178]	*[178]	*[178]	input2[178]	46[308]	male[308]	7bq5ecc5fndmatjvd44havavdp[308]	speaker: YOU[438]	_	_	_	_	_	
11-4	295-300	jetzt	_	GFailure[4]	treten\_set1\_18[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-treten\_set1\_18[4]	_	_	_	_	_	false[42]	NA[42]	*[178]	*[178]	*[178]	*[178]	*[178]	input2[178]	46[308]	male[308]	7bq5ecc5fndmatjvd44havavdp[308]	speaker: YOU[438]	_	_	_	_	_	
11-5	301-303	im	_	GFailure[4]	treten\_set1\_18[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-treten\_set1\_18[4]	_	_	_	_	_	false[42]	NA[42]	*[178]	*[178]	*[178]	*[178]	*[178]	input2[178]	46[308]	male[308]	7bq5ecc5fndmatjvd44havavdp[308]	speaker: YOU[438]	*->9-1	DefNP[9]	_	_	_	
11-6	304-315	Krankenhaus	_	GFailure[4]	treten\_set1\_18[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-treten\_set1\_18[4]	_	_	_	_	_	false[42]	NA[42]	*[178]	*[178]	*[178]	*[178]	*[178]	input2[178]	46[308]	male[308]	7bq5ecc5fndmatjvd44havavdp[308]	speaker: YOU[438]	*->9-1	DefNP[9]	_	_	_	

#Text=END_OF_DOCUMENT
12-1	317-332	END_OF_DOCUMENT	_	GFailure[4]	treten\_set1\_18[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-treten\_set1\_18[4]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na, wie läufts bei dir?
13-1	334-337	Na,	_	GFailure[5]	treten\_set1\_18[5]	latin1[5]	9bb79dhfhst017575orahklqol-treten\_set1\_18[5]	_	_	_	_	_	false[43]	Int[43]	*[179]	*[179]	*[179]	wh\_4[179]	wh\_question[179]	openq[179]	*[309]	female[309]	*[309]	speaker:Emilia[439]	_	_	QAP	*	14-1[44_43]	
13-2	338-341	wie	_	GFailure[5]	treten\_set1\_18[5]	latin1[5]	9bb79dhfhst017575orahklqol-treten\_set1\_18[5]	_	_	_	_	_	false[43]	Int[43]	*[179]	*[179]	*[179]	wh\_4[179]	wh\_question[179]	openq[179]	*[309]	female[309]	*[309]	speaker:Emilia[439]	_	_	_	_	_	
13-3	342-348	läufts	_	GFailure[5]	treten\_set1\_18[5]	latin1[5]	9bb79dhfhst017575orahklqol-treten\_set1\_18[5]	_	_	_	_	_	false[43]	Int[43]	*[179]	*[179]	*[179]	wh\_4[179]	wh\_question[179]	openq[179]	*[309]	female[309]	*[309]	speaker:Emilia[439]	_	_	_	_	_	
13-4	349-352	bei	_	GFailure[5]	treten\_set1\_18[5]	latin1[5]	9bb79dhfhst017575orahklqol-treten\_set1\_18[5]	_	_	_	_	_	false[43]	Int[43]	*[179]	*[179]	*[179]	wh\_4[179]	wh\_question[179]	openq[179]	*[309]	female[309]	*[309]	speaker:Emilia[439]	_	_	_	_	_	
13-5	353-357	dir?	_	GFailure[5]	treten\_set1\_18[5]	latin1[5]	9bb79dhfhst017575orahklqol-treten\_set1\_18[5]	_	_	_	_	_	false[43]	Int[43]	*[179]	*[179]	*[179]	wh\_4[179]	wh\_question[179]	openq[179]	*[309]	female[309]	*[309]	speaker:Emilia[439]	*->37-1	PerPron[37]	_	_	_	

#Text=Stephan ist in einen Nagel getreten
14-1	359-366	Stephan	_	GFailure[5]	treten\_set1\_18[5]	latin1[5]	9bb79dhfhst017575orahklqol-treten\_set1\_18[5]	_	_	_	_	_	false[44]	Decl[44]	*[180]	treten[180]	intransitive[180]	*[180]	*[180]	item0[180]	37[310]	female[310]	9bb79dhfhst017575orahklqol[310]	speaker: YOU[440]	*->103-1	PropNm[103]	elaboration|CR	*|*	16-1[45_44]|15-1[0_44]	
14-2	367-370	ist	_	GFailure[5]	treten\_set1\_18[5]	latin1[5]	9bb79dhfhst017575orahklqol-treten\_set1\_18[5]	_	_	_	_	_	false[44]	Decl[44]	*[180]	treten[180]	intransitive[180]	*[180]	*[180]	item0[180]	37[310]	female[310]	9bb79dhfhst017575orahklqol[310]	speaker: YOU[440]	_	_	_	_	_	
14-3	371-373	in	_	GFailure[5]	treten\_set1\_18[5]	latin1[5]	9bb79dhfhst017575orahklqol-treten\_set1\_18[5]	_	_	_	_	_	false[44]	Decl[44]	*[180]	treten[180]	intransitive[180]	*[180]	*[180]	item0[180]	37[310]	female[310]	9bb79dhfhst017575orahklqol[310]	speaker: YOU[440]	_	_	_	_	_	
14-4	374-379	einen	_	GFailure[5]	treten\_set1\_18[5]	latin1[5]	9bb79dhfhst017575orahklqol-treten\_set1\_18[5]	_	_	_	_	_	false[44]	Decl[44]	*[180]	treten[180]	intransitive[180]	*[180]	*[180]	item0[180]	37[310]	female[310]	9bb79dhfhst017575orahklqol[310]	speaker: YOU[440]	*->28-1	IndefNP[28]	_	_	_	
14-5	380-385	Nagel	_	GFailure[5]	treten\_set1\_18[5]	latin1[5]	9bb79dhfhst017575orahklqol-treten\_set1\_18[5]	_	_	_	_	_	false[44]	Decl[44]	*[180]	treten[180]	intransitive[180]	*[180]	*[180]	item0[180]	37[310]	female[310]	9bb79dhfhst017575orahklqol[310]	speaker: YOU[440]	*->28-1	IndefNP[28]	_	_	_	
14-6	386-394	getreten	_	GFailure[5]	treten\_set1\_18[5]	latin1[5]	9bb79dhfhst017575orahklqol-treten\_set1\_18[5]	_	_	_	_	_	false[44]	Decl[44]	*[180]	treten[180]	intransitive[180]	*[180]	*[180]	item0[180]	37[310]	female[310]	9bb79dhfhst017575orahklqol[310]	speaker: YOU[440]	_	_	_	_	_	

#Text=Häh?
15-1	396-400	Häh?	_	GFailure[5]	treten\_set1\_18[5]	latin1[5]	9bb79dhfhst017575orahklqol-treten\_set1\_18[5]	_	_	_	_	_	false	NA	haeh\_question\_1	*	*	*	*	feedback	*	female	*	speaker:Emilia	_	_	_	_	_	

#Text=ist durch seinen schuh gegangen
16-1	402-405	ist	_	GFailure[5]	treten\_set1\_18[5]	latin1[5]	9bb79dhfhst017575orahklqol-treten\_set1\_18[5]	3	*	*	*	singular	false[45]	Decl[45]	*[181]	*[181]	*[181]	*[181]	*[181]	input1[181]	37[311]	female[311]	9bb79dhfhst017575orahklqol[311]	speaker: YOU[441]	*->28-2	zero[28]	result	*	17-1[46_45]	
16-2	406-411	durch	_	GFailure[5]	treten\_set1\_18[5]	latin1[5]	9bb79dhfhst017575orahklqol-treten\_set1\_18[5]	_	_	_	_	_	false[45]	Decl[45]	*[181]	*[181]	*[181]	*[181]	*[181]	input1[181]	37[311]	female[311]	9bb79dhfhst017575orahklqol[311]	speaker: YOU[441]	_	_	_	_	_	
16-3	412-418	seinen	_	GFailure[5]	treten\_set1\_18[5]	latin1[5]	9bb79dhfhst017575orahklqol-treten\_set1\_18[5]	3	*	*	*	singular	false[45]	Decl[45]	*[181]	*[181]	*[181]	*[181]	*[181]	input1[181]	37[311]	female[311]	9bb79dhfhst017575orahklqol[311]	speaker: YOU[441]	*->38-1|*->103-2	DefNP[38]|PossePron[103]	_	_	_	
16-4	419-424	schuh	_	GFailure[5]	treten\_set1\_18[5]	latin1[5]	9bb79dhfhst017575orahklqol-treten\_set1\_18[5]	_	_	_	_	_	false[45]	Decl[45]	*[181]	*[181]	*[181]	*[181]	*[181]	input1[181]	37[311]	female[311]	9bb79dhfhst017575orahklqol[311]	speaker: YOU[441]	*->38-1	DefNP[38]	_	_	_	
16-5	425-433	gegangen	_	GFailure[5]	treten\_set1\_18[5]	latin1[5]	9bb79dhfhst017575orahklqol-treten\_set1\_18[5]	_	_	_	_	_	false[45]	Decl[45]	*[181]	*[181]	*[181]	*[181]	*[181]	input1[181]	37[311]	female[311]	9bb79dhfhst017575orahklqol[311]	speaker: YOU[441]	_	_	_	_	_	

#Text=mussten zum Krankenhaus
17-1	435-442	mussten	_	GFailure[5]	treten\_set1\_18[5]	latin1[5]	9bb79dhfhst017575orahklqol-treten\_set1\_18[5]	1	*	*	*	plural	false[46]	Decl[46]	*[182]	*[182]	*[182]	*[182]	*[182]	input2[182]	37[312]	female[312]	9bb79dhfhst017575orahklqol[312]	speaker: YOU[442]	*->110-1	zero[110]	_	_	_	
