#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Item_info|condition|item_id|latinsqr_list|unique_id
#T_SP=webanno.custom.Ref_info|PersonalPronouns_detailed|ref_def|ref_function|ref_gender|ref_num
#T_SP=webanno.custom.Segment|complex|segment_type
#T_SP=webanno.custom.Sent_layer|feedback_id|item0_verb|item0_verbtype|openq_id|openq_type|sent_type
#T_SP=webanno.custom.Speaker_meta|age|gender|speaker_id
#T_SP=webanno.custom.Speaker_name|speaker_name
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=webanno.custom.Relations|discourse_rel|speechAct_rel|BT_webanno.custom.Segment


#Text=Na, wie läufts bei dir?
7-1	144-147	Na,	GFailure[2]	helfen\_set1\_28[2]	latin2[2]	2prsavjsjqbmc8hrbo9bovkues-helfen\_set1\_28[2]	_	_	_	_	_	false[74]	Int[74]	*[206]	*[206]	*[206]	wh\_4[206]	wh\_question[206]	openq[206]	*[334]	male[334]	*[334]	speaker:Oskar[462]	_	_	QAP|parallel|QAP	*|*|*	10-1[77_74]|11-1[78_74]|8-1[75_74]	
7-2	148-151	wie	GFailure[2]	helfen\_set1\_28[2]	latin2[2]	2prsavjsjqbmc8hrbo9bovkues-helfen\_set1\_28[2]	_	_	_	_	_	false[74]	Int[74]	*[206]	*[206]	*[206]	wh\_4[206]	wh\_question[206]	openq[206]	*[334]	male[334]	*[334]	speaker:Oskar[462]	_	_	_	_	_	
7-3	152-158	läufts	GFailure[2]	helfen\_set1\_28[2]	latin2[2]	2prsavjsjqbmc8hrbo9bovkues-helfen\_set1\_28[2]	_	_	_	_	_	false[74]	Int[74]	*[206]	*[206]	*[206]	wh\_4[206]	wh\_question[206]	openq[206]	*[334]	male[334]	*[334]	speaker:Oskar[462]	_	_	_	_	_	
7-4	159-162	bei	GFailure[2]	helfen\_set1\_28[2]	latin2[2]	2prsavjsjqbmc8hrbo9bovkues-helfen\_set1\_28[2]	_	_	_	_	_	false[74]	Int[74]	*[206]	*[206]	*[206]	wh\_4[206]	wh\_question[206]	openq[206]	*[334]	male[334]	*[334]	speaker:Oskar[462]	_	_	_	_	_	
7-5	163-167	dir?	GFailure[2]	helfen\_set1\_28[2]	latin2[2]	2prsavjsjqbmc8hrbo9bovkues-helfen\_set1\_28[2]	2	*	*	*	singular	false[74]	Int[74]	*[206]	*[206]	*[206]	wh\_4[206]	wh\_question[206]	openq[206]	*[334]	male[334]	*[334]	speaker:Oskar[462]	*->73-1	PerPron[73]	_	_	_	

#Text=Jonathan hat im Haushalt geholfen
8-1	169-177	Jonathan	GFailure[2]	helfen\_set1\_28[2]	latin2[2]	2prsavjsjqbmc8hrbo9bovkues-helfen\_set1\_28[2]	*	*	Subj	*	*	false[75]	Decl[75]	*[207]	helfen[207]	intransitive[207]	*[207]	*[207]	item0[207]	41[335]	female[335]	2prsavjsjqbmc8hrbo9bovkues[335]	speaker: YOU[463]	*->47-1	PropNm[47]	result|CR	*|*	10-1[77_75]|9-1[76_75]	
8-2	178-181	hat	GFailure[2]	helfen\_set1\_28[2]	latin2[2]	2prsavjsjqbmc8hrbo9bovkues-helfen\_set1\_28[2]	_	_	_	_	_	false[75]	Decl[75]	*[207]	helfen[207]	intransitive[207]	*[207]	*[207]	item0[207]	41[335]	female[335]	2prsavjsjqbmc8hrbo9bovkues[335]	speaker: YOU[463]	_	_	_	_	_	
8-3	182-184	im	GFailure[2]	helfen\_set1\_28[2]	latin2[2]	2prsavjsjqbmc8hrbo9bovkues-helfen\_set1\_28[2]	*[32]	*[32]	modifier[32]	*[32]	*[32]	false[75]	Decl[75]	*[207]	helfen[207]	intransitive[207]	*[207]	*[207]	item0[207]	41[335]	female[335]	2prsavjsjqbmc8hrbo9bovkues[335]	speaker: YOU[463]	*->86-1	DefNP[86]	_	_	_	
8-4	185-193	Haushalt	GFailure[2]	helfen\_set1\_28[2]	latin2[2]	2prsavjsjqbmc8hrbo9bovkues-helfen\_set1\_28[2]	*[32]	*[32]	modifier[32]	*[32]	*[32]	false[75]	Decl[75]	*[207]	helfen[207]	intransitive[207]	*[207]	*[207]	item0[207]	41[335]	female[335]	2prsavjsjqbmc8hrbo9bovkues[335]	speaker: YOU[463]	*->86-1	DefNP[86]	_	_	_	
8-5	194-202	geholfen	GFailure[2]	helfen\_set1\_28[2]	latin2[2]	2prsavjsjqbmc8hrbo9bovkues-helfen\_set1\_28[2]	_	_	_	_	_	false[75]	Decl[75]	*[207]	helfen[207]	intransitive[207]	*[207]	*[207]	item0[207]	41[335]	female[335]	2prsavjsjqbmc8hrbo9bovkues[335]	speaker: YOU[463]	_	_	_	_	_	

#Text=Wie bitte?
9-1	204-207	Wie	GFailure[2]	helfen\_set1\_28[2]	latin2[2]	2prsavjsjqbmc8hrbo9bovkues-helfen\_set1\_28[2]	_	_	_	_	_	false[76]	NA[76]	wie-bitte\_question\_2[208]	*[208]	*[208]	*[208]	*[208]	feedback[208]	*[336]	male[336]	*[336]	speaker:Oskar[464]	_	_	_	_	_	
9-2	208-214	bitte?	GFailure[2]	helfen\_set1\_28[2]	latin2[2]	2prsavjsjqbmc8hrbo9bovkues-helfen\_set1\_28[2]	_	_	_	_	_	false[76]	NA[76]	wie-bitte\_question\_2[208]	*[208]	*[208]	*[208]	*[208]	feedback[208]	*[336]	male[336]	*[336]	speaker:Oskar[464]	_	_	_	_	_	

#Text=Gut also.
10-1	216-219	Gut	GFailure[2]	helfen\_set1\_28[2]	latin2[2]	2prsavjsjqbmc8hrbo9bovkues-helfen\_set1\_28[2]	_	_	_	_	_	false[77]	NA[77]	*[209]	*[209]	*[209]	*[209]	*[209]	input1[209]	41[337]	female[337]	2prsavjsjqbmc8hrbo9bovkues[337]	speaker: YOU[465]	_	_	_	_	_	
10-2	220-225	also.	GFailure[2]	helfen\_set1\_28[2]	latin2[2]	2prsavjsjqbmc8hrbo9bovkues-helfen\_set1\_28[2]	_	_	_	_	_	false[77]	NA[77]	*[209]	*[209]	*[209]	*[209]	*[209]	input1[209]	41[337]	female[337]	2prsavjsjqbmc8hrbo9bovkues[337]	speaker: YOU[465]	_	_	_	_	_	

#Text=Und bei dir?
11-1	227-230	Und	GFailure[2]	helfen\_set1\_28[2]	latin2[2]	2prsavjsjqbmc8hrbo9bovkues-helfen\_set1\_28[2]	_	_	_	_	_	false[78]	NA[78]	*[210]	*[210]	*[210]	*[210]	*[210]	input2[210]	41[338]	female[338]	2prsavjsjqbmc8hrbo9bovkues[338]	speaker: YOU[466]	_	_	_	_	_	
11-2	231-234	bei	GFailure[2]	helfen\_set1\_28[2]	latin2[2]	2prsavjsjqbmc8hrbo9bovkues-helfen\_set1\_28[2]	_	_	_	_	_	false[78]	NA[78]	*[210]	*[210]	*[210]	*[210]	*[210]	input2[210]	41[338]	female[338]	2prsavjsjqbmc8hrbo9bovkues[338]	speaker: YOU[466]	_	_	_	_	_	
11-3	235-239	dir?	GFailure[2]	helfen\_set1\_28[2]	latin2[2]	2prsavjsjqbmc8hrbo9bovkues-helfen\_set1\_28[2]	2	*	PrepObj	*	singular	false[78]	NA[78]	*[210]	*[210]	*[210]	*[210]	*[210]	input2[210]	41[338]	female[338]	2prsavjsjqbmc8hrbo9bovkues[338]	speaker: YOU[466]	*->55-1	PerPron[55]	_	_	_	

#Text=END_OF_DOCUMENT
12-1	241-256	END_OF_DOCUMENT	GFailure[2]	helfen\_set1\_28[2]	latin2[2]	2prsavjsjqbmc8hrbo9bovkues-helfen\_set1\_28[2]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na, wie läufts bei dir?
13-1	258-261	Na,	GFailure[3]	helfen\_set1\_28[3]	latin2[3]	3jjtes457iqluuhfmeiub8g6qd-helfen\_set1\_28[3]	_	_	_	_	_	false[79]	Int[79]	*[211]	*[211]	*[211]	wh\_4[211]	wh\_question[211]	openq[211]	*[339]	male[339]	*[339]	speaker:Oskar[467]	_	_	QAP	*	14-1[80_79]	
13-2	262-265	wie	GFailure[3]	helfen\_set1\_28[3]	latin2[3]	3jjtes457iqluuhfmeiub8g6qd-helfen\_set1\_28[3]	_	_	_	_	_	false[79]	Int[79]	*[211]	*[211]	*[211]	wh\_4[211]	wh\_question[211]	openq[211]	*[339]	male[339]	*[339]	speaker:Oskar[467]	_	_	_	_	_	
13-3	266-272	läufts	GFailure[3]	helfen\_set1\_28[3]	latin2[3]	3jjtes457iqluuhfmeiub8g6qd-helfen\_set1\_28[3]	_	_	_	_	_	false[79]	Int[79]	*[211]	*[211]	*[211]	wh\_4[211]	wh\_question[211]	openq[211]	*[339]	male[339]	*[339]	speaker:Oskar[467]	_	_	_	_	_	
13-4	273-276	bei	GFailure[3]	helfen\_set1\_28[3]	latin2[3]	3jjtes457iqluuhfmeiub8g6qd-helfen\_set1\_28[3]	_	_	_	_	_	false[79]	Int[79]	*[211]	*[211]	*[211]	wh\_4[211]	wh\_question[211]	openq[211]	*[339]	male[339]	*[339]	speaker:Oskar[467]	_	_	_	_	_	
13-5	277-281	dir?	GFailure[3]	helfen\_set1\_28[3]	latin2[3]	3jjtes457iqluuhfmeiub8g6qd-helfen\_set1\_28[3]	2	*	*	*	singular	false[79]	Int[79]	*[211]	*[211]	*[211]	wh\_4[211]	wh\_question[211]	openq[211]	*[339]	male[339]	*[339]	speaker:Oskar[467]	*->43-1	PerPron[43]	_	_	_	

#Text=Jonathan hat im Haushalt geholfen
14-1	283-291	Jonathan	GFailure[3]	helfen\_set1\_28[3]	latin2[3]	3jjtes457iqluuhfmeiub8g6qd-helfen\_set1\_28[3]	*	*	Subj	*	*	false[80]	Decl[80]	*[212]	helfen[212]	intransitive[212]	*[212]	*[212]	item0[212]	46[340]	male[340]	3jjtes457iqluuhfmeiub8g6qd[340]	speaker: YOU[468]	*->28-1|*->99-1	clause[28]|PropNm[99]	elaboration|CR	*|*	17-1[83_80]|15-1[81_80]	
14-2	292-295	hat	GFailure[3]	helfen\_set1\_28[3]	latin2[3]	3jjtes457iqluuhfmeiub8g6qd-helfen\_set1\_28[3]	_	_	_	_	_	false[80]	Decl[80]	*[212]	helfen[212]	intransitive[212]	*[212]	*[212]	item0[212]	46[340]	male[340]	3jjtes457iqluuhfmeiub8g6qd[340]	speaker: YOU[468]	*->28-1	clause[28]	_	_	_	
14-3	296-298	im	GFailure[3]	helfen\_set1\_28[3]	latin2[3]	3jjtes457iqluuhfmeiub8g6qd-helfen\_set1\_28[3]	*[33]	*[33]	modifier[33]	*[33]	*[33]	false[80]	Decl[80]	*[212]	helfen[212]	intransitive[212]	*[212]	*[212]	item0[212]	46[340]	male[340]	3jjtes457iqluuhfmeiub8g6qd[340]	speaker: YOU[468]	*->28-1|*->100-1	clause[28]|DefNP[100]	_	_	_	
14-4	299-307	Haushalt	GFailure[3]	helfen\_set1\_28[3]	latin2[3]	3jjtes457iqluuhfmeiub8g6qd-helfen\_set1\_28[3]	*[33]	*[33]	modifier[33]	*[33]	*[33]	false[80]	Decl[80]	*[212]	helfen[212]	intransitive[212]	*[212]	*[212]	item0[212]	46[340]	male[340]	3jjtes457iqluuhfmeiub8g6qd[340]	speaker: YOU[468]	*->28-1|*->100-1	clause[28]|DefNP[100]	_	_	_	
14-5	308-316	geholfen	GFailure[3]	helfen\_set1\_28[3]	latin2[3]	3jjtes457iqluuhfmeiub8g6qd-helfen\_set1\_28[3]	_	_	_	_	_	false[80]	Decl[80]	*[212]	helfen[212]	intransitive[212]	*[212]	*[212]	item0[212]	46[340]	male[340]	3jjtes457iqluuhfmeiub8g6qd[340]	speaker: YOU[468]	*->28-1	clause[28]	_	_	_	

#Text=Wie bitte?
15-1	318-321	Wie	GFailure[3]	helfen\_set1\_28[3]	latin2[3]	3jjtes457iqluuhfmeiub8g6qd-helfen\_set1\_28[3]	_	_	_	_	_	false[81]	NA[81]	wie-bitte\_question\_2[213]	*[213]	*[213]	*[213]	*[213]	feedback[213]	*[341]	male[341]	*[341]	speaker:Oskar[469]	_	_	parallel	*	16-1[82_81]	
15-2	322-328	bitte?	GFailure[3]	helfen\_set1\_28[3]	latin2[3]	3jjtes457iqluuhfmeiub8g6qd-helfen\_set1\_28[3]	_	_	_	_	_	false[81]	NA[81]	wie-bitte\_question\_2[213]	*[213]	*[213]	*[213]	*[213]	feedback[213]	*[341]	male[341]	*[341]	speaker:Oskar[469]	_	_	_	_	_	

#Text=Ja man glaubt es kaum.
16-1	330-332	Ja	GFailure[3]	helfen\_set1\_28[3]	latin2[3]	3jjtes457iqluuhfmeiub8g6qd-helfen\_set1\_28[3]	_	_	_	_	_	false[82]	Decl[82]	*[214]	*[214]	*[214]	*[214]	*[214]	input1[214]	46[342]	male[342]	3jjtes457iqluuhfmeiub8g6qd[342]	speaker: YOU[470]	_	_	_	_	_	
16-2	333-336	man	GFailure[3]	helfen\_set1\_28[3]	latin2[3]	3jjtes457iqluuhfmeiub8g6qd-helfen\_set1\_28[3]	*	*	Subj	*	*	false[82]	Decl[82]	*[214]	*[214]	*[214]	*[214]	*[214]	input1[214]	46[342]	male[342]	3jjtes457iqluuhfmeiub8g6qd[342]	speaker: YOU[470]	_	_	_	_	_	
16-3	337-343	glaubt	GFailure[3]	helfen\_set1\_28[3]	latin2[3]	3jjtes457iqluuhfmeiub8g6qd-helfen\_set1\_28[3]	_	_	_	_	_	false[82]	Decl[82]	*[214]	*[214]	*[214]	*[214]	*[214]	input1[214]	46[342]	male[342]	3jjtes457iqluuhfmeiub8g6qd[342]	speaker: YOU[470]	_	_	_	_	_	
16-4	344-346	es	GFailure[3]	helfen\_set1\_28[3]	latin2[3]	3jjtes457iqluuhfmeiub8g6qd-helfen\_set1\_28[3]	3	*	DirObj	*	singular	false[82]	Decl[82]	*[214]	*[214]	*[214]	*[214]	*[214]	input1[214]	46[342]	male[342]	3jjtes457iqluuhfmeiub8g6qd[342]	speaker: YOU[470]	*->28-2	PerPron[28]	_	_	_	
16-5	347-352	kaum.	GFailure[3]	helfen\_set1\_28[3]	latin2[3]	3jjtes457iqluuhfmeiub8g6qd-helfen\_set1\_28[3]	_	_	_	_	_	false[82]	Decl[82]	*[214]	*[214]	*[214]	*[214]	*[214]	input1[214]	46[342]	male[342]	3jjtes457iqluuhfmeiub8g6qd[342]	speaker: YOU[470]	_	_	_	_	_	

#Text=Dachte zuerst auch er will dafür sicher irgendwas <BR> aber nein.. einfach so
17-1	354-360	Dachte	GFailure[3]	helfen\_set1\_28[3]	latin2[3]	3jjtes457iqluuhfmeiub8g6qd-helfen\_set1\_28[3]	1	*	*	*	singular	false[83]	Decl[83]	*[215]	*[215]	*[215]	*[215]	*[215]	input2[215]	46[343]	male[343]	3jjtes457iqluuhfmeiub8g6qd[343]	speaker: YOU[471]	*->43-2	zero[43]	contrast	*	17-10[84_83]	
17-2	361-367	zuerst	GFailure[3]	helfen\_set1\_28[3]	latin2[3]	3jjtes457iqluuhfmeiub8g6qd-helfen\_set1\_28[3]	_	_	_	_	_	false[83]	Decl[83]	*[215]	*[215]	*[215]	*[215]	*[215]	input2[215]	46[343]	male[343]	3jjtes457iqluuhfmeiub8g6qd[343]	speaker: YOU[471]	_	_	_	_	_	
17-3	368-372	auch	GFailure[3]	helfen\_set1\_28[3]	latin2[3]	3jjtes457iqluuhfmeiub8g6qd-helfen\_set1\_28[3]	_	_	_	_	_	false[83]	Decl[83]	*[215]	*[215]	*[215]	*[215]	*[215]	input2[215]	46[343]	male[343]	3jjtes457iqluuhfmeiub8g6qd[343]	speaker: YOU[471]	_	_	_	_	_	
17-4	373-375	er	GFailure[3]	helfen\_set1\_28[3]	latin2[3]	3jjtes457iqluuhfmeiub8g6qd-helfen\_set1\_28[3]	3	*	Subj	*	singular	false[83]	Decl[83]	*[215]	*[215]	*[215]	*[215]	*[215]	input2[215]	46[343]	male[343]	3jjtes457iqluuhfmeiub8g6qd[343]	speaker: YOU[471]	*->99-2	PerPron[99]	_	_	_	
17-5	376-380	will	GFailure[3]	helfen\_set1\_28[3]	latin2[3]	3jjtes457iqluuhfmeiub8g6qd-helfen\_set1\_28[3]	_	_	_	_	_	false[83]	Decl[83]	*[215]	*[215]	*[215]	*[215]	*[215]	input2[215]	46[343]	male[343]	3jjtes457iqluuhfmeiub8g6qd[343]	speaker: YOU[471]	_	_	_	_	_	
17-6	381-386	dafür	GFailure[3]	helfen\_set1\_28[3]	latin2[3]	3jjtes457iqluuhfmeiub8g6qd-helfen\_set1\_28[3]	_	_	_	_	_	false[83]	Decl[83]	*[215]	*[215]	*[215]	*[215]	*[215]	input2[215]	46[343]	male[343]	3jjtes457iqluuhfmeiub8g6qd[343]	speaker: YOU[471]	*->28-3	D-Pron[28]	_	_	_	
17-7	387-393	sicher	GFailure[3]	helfen\_set1\_28[3]	latin2[3]	3jjtes457iqluuhfmeiub8g6qd-helfen\_set1\_28[3]	_	_	_	_	_	false[83]	Decl[83]	*[215]	*[215]	*[215]	*[215]	*[215]	input2[215]	46[343]	male[343]	3jjtes457iqluuhfmeiub8g6qd[343]	speaker: YOU[471]	_	_	_	_	_	
17-8	394-403	irgendwas	GFailure[3]	helfen\_set1\_28[3]	latin2[3]	3jjtes457iqluuhfmeiub8g6qd-helfen\_set1\_28[3]	*	*	IndirObj	*	*	false[83]	Decl[83]	*[215]	*[215]	*[215]	*[215]	*[215]	input2[215]	46[343]	male[343]	3jjtes457iqluuhfmeiub8g6qd[343]	speaker: YOU[471]	*->127-1	IndefNP[127]	_	_	_	
17-9	404-408	<BR>	GFailure[3]	helfen\_set1\_28[3]	latin2[3]	3jjtes457iqluuhfmeiub8g6qd-helfen\_set1\_28[3]	_	_	_	_	_	_	_	*[215]	*[215]	*[215]	*[215]	*[215]	input2[215]	46[343]	male[343]	3jjtes457iqluuhfmeiub8g6qd[343]	speaker: YOU[471]	_	_	_	_	_	
17-10	409-413	aber	GFailure[3]	helfen\_set1\_28[3]	latin2[3]	3jjtes457iqluuhfmeiub8g6qd-helfen\_set1\_28[3]	_	_	_	_	_	false[84]	NA[84]	*[215]	*[215]	*[215]	*[215]	*[215]	input2[215]	46[343]	male[343]	3jjtes457iqluuhfmeiub8g6qd[343]	speaker: YOU[471]	_	_	_	_	_	
