#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Error|Error
#T_SP=webanno.custom.Item_info|condition|item_id|latinsqr_list|unique_id
#T_SP=webanno.custom.Ref_info|PersonalPronouns_detailed|ref_def|ref_function|ref_gender|ref_num
#T_SP=webanno.custom.Segment|complex|segment_type
#T_SP=webanno.custom.Sent_layer|feedback_id|item0_verb|item0_verbtype|openq_id|openq_type|sent_type
#T_SP=webanno.custom.Speaker_meta|age|gender|speaker_id
#T_SP=webanno.custom.Speaker_name|speaker_name
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=webanno.custom.Relations|discourse_rel|speechAct_rel|BT_webanno.custom.Segment


#Text=Hallo, wie geht's?
6-1	122-137	END_OF_DOCUMENT	_	GFailure[3]	bauen\_set1\_12[3]	latin1[3]	2k56uavscuainedj0q9i1sb693-bauen\_set1\_12[3]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Hallo, wie geht's?
7-1	139-145	Hallo,	_	GFailure[4]	bauen\_set1\_12[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-bauen\_set1\_12[4]	_	_	_	_	_	false[94]	Int[94]	*[230]	*[230]	*[230]	wh\_2[230]	wh\_question[230]	openq[230]	*[360]	male[360]	*[360]	speaker:Tom[490]	_	_	QAP	*	8-1[95_94]	
7-2	146-149	wie	_	GFailure[4]	bauen\_set1\_12[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-bauen\_set1\_12[4]	_	_	_	_	_	false[94]	Int[94]	*[230]	*[230]	*[230]	wh\_2[230]	wh\_question[230]	openq[230]	*[360]	male[360]	*[360]	speaker:Tom[490]	_	_	_	_	_	
7-3	150-157	geht's?	_	GFailure[4]	bauen\_set1\_12[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-bauen\_set1\_12[4]	_	_	_	_	_	false[94]	Int[94]	*[230]	*[230]	*[230]	wh\_2[230]	wh\_question[230]	openq[230]	*[360]	male[360]	*[360]	speaker:Tom[490]	_	_	_	_	_	

#Text=Ariana hat ein Regal gebaut
8-1	159-165	Ariana	_	GFailure[4]	bauen\_set1\_12[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-bauen\_set1\_12[4]	*	*	Subj	*	*	false[95]	Decl[95]	*[231]	bauen[231]	transitive[231]	*[231]	*[231]	item0[231]	46[361]	male[361]	7bq5ecc5fndmatjvd44havavdp[361]	speaker: YOU[491]	*->114-1	PropNm[114]	correction|CR	*|*	10-1[97_95]|9-1[96_95]	
8-2	166-169	hat	_	GFailure[4]	bauen\_set1\_12[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-bauen\_set1\_12[4]	_	_	_	_	_	false[95]	Decl[95]	*[231]	bauen[231]	transitive[231]	*[231]	*[231]	item0[231]	46[361]	male[361]	7bq5ecc5fndmatjvd44havavdp[361]	speaker: YOU[491]	_	_	_	_	_	
8-3	170-173	ein	_	GFailure[4]	bauen\_set1\_12[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-bauen\_set1\_12[4]	*[36]	*[36]	object[36]	*[36]	*[36]	false[95]	Decl[95]	*[231]	bauen[231]	transitive[231]	*[231]	*[231]	item0[231]	46[361]	male[361]	7bq5ecc5fndmatjvd44havavdp[361]	speaker: YOU[491]	*->113-1	IndefNP[113]	_	_	_	
8-4	174-179	Regal	_	GFailure[4]	bauen\_set1\_12[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-bauen\_set1\_12[4]	*[36]	*[36]	object[36]	*[36]	*[36]	false[95]	Decl[95]	*[231]	bauen[231]	transitive[231]	*[231]	*[231]	item0[231]	46[361]	male[361]	7bq5ecc5fndmatjvd44havavdp[361]	speaker: YOU[491]	*->113-1	IndefNP[113]	_	_	_	
8-5	180-186	gebaut	_	GFailure[4]	bauen\_set1\_12[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-bauen\_set1\_12[4]	_	_	_	_	_	false[95]	Decl[95]	*[231]	bauen[231]	transitive[231]	*[231]	*[231]	item0[231]	46[361]	male[361]	7bq5ecc5fndmatjvd44havavdp[361]	speaker: YOU[491]	_	_	_	_	_	

#Text=Wie bitte?
9-1	188-191	Wie	_	GFailure[4]	bauen\_set1\_12[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-bauen\_set1\_12[4]	_	_	_	_	_	false[96]	NA[96]	wie-bitte\_question\_2[232]	*[232]	*[232]	*[232]	*[232]	feedback[232]	*[362]	male[362]	*[362]	speaker:Tom[492]	_	_	_	_	_	
9-2	192-198	bitte?	_	GFailure[4]	bauen\_set1\_12[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-bauen\_set1\_12[4]	_	_	_	_	_	false[96]	NA[96]	wie-bitte\_question\_2[232]	*[232]	*[232]	*[232]	*[232]	feedback[232]	*[362]	male[362]	*[362]	speaker:Tom[492]	_	_	_	_	_	

#Text=sie hat sich ein Regal gekauft
10-1	200-203	sie	_	GFailure[4]	bauen\_set1\_12[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-bauen\_set1\_12[4]	3	*	Subj	*	singular	true[97]|false[98]	*[97]|Decl[98]	*[233]	*[233]	*[233]	*[233]	*[233]	input1[233]	46[363]	male[363]	7bq5ecc5fndmatjvd44havavdp[363]	speaker: YOU[493]	*->114-2	PerPron[114]	narration	*	11-1[99_98]	
10-2	204-207	hat	_	GFailure[4]	bauen\_set1\_12[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-bauen\_set1\_12[4]	_	_	_	_	_	true[97]|false[98]	*[97]|Decl[98]	*[233]	*[233]	*[233]	*[233]	*[233]	input1[233]	46[363]	male[363]	7bq5ecc5fndmatjvd44havavdp[363]	speaker: YOU[493]	_	_	_	_	_	
10-3	208-212	sich	_	GFailure[4]	bauen\_set1\_12[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-bauen\_set1\_12[4]	_	_	_	_	_	true[97]|false[98]	*[97]|Decl[98]	*[233]	*[233]	*[233]	*[233]	*[233]	input1[233]	46[363]	male[363]	7bq5ecc5fndmatjvd44havavdp[363]	speaker: YOU[493]	_	_	_	_	_	
10-4	213-216	ein	_	GFailure[4]	bauen\_set1\_12[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-bauen\_set1\_12[4]	*[37]	*[37]	DirObj[37]	*[37]	*[37]	true[97]|false[98]	*[97]|Decl[98]	*[233]	*[233]	*[233]	*[233]	*[233]	input1[233]	46[363]	male[363]	7bq5ecc5fndmatjvd44havavdp[363]	speaker: YOU[493]	*->113-2	IndefNP[113]	_	_	_	
10-5	217-222	Regal	_	GFailure[4]	bauen\_set1\_12[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-bauen\_set1\_12[4]	*[37]	*[37]	DirObj[37]	*[37]	*[37]	true[97]|false[98]	*[97]|Decl[98]	*[233]	*[233]	*[233]	*[233]	*[233]	input1[233]	46[363]	male[363]	7bq5ecc5fndmatjvd44havavdp[363]	speaker: YOU[493]	*->113-2	IndefNP[113]	_	_	_	
10-6	223-230	gekauft	_	GFailure[4]	bauen\_set1\_12[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-bauen\_set1\_12[4]	_	_	_	_	_	true[97]|false[98]	*[97]|Decl[98]	*[233]	*[233]	*[233]	*[233]	*[233]	input1[233]	46[363]	male[363]	7bq5ecc5fndmatjvd44havavdp[363]	speaker: YOU[493]	_	_	_	_	_	

#Text=und baut dieses jetzt auf <BR> muss ihr helfen
11-1	232-235	und	_	GFailure[4]	bauen\_set1\_12[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-bauen\_set1\_12[4]	_	_	_	_	_	true[97]|false[99]	*[97]|Decl[99]	*[234]	*[234]	*[234]	*[234]	*[234]	input2[234]	46[364]	male[364]	7bq5ecc5fndmatjvd44havavdp[364]	speaker: YOU[494]	_	_	result	*	11-7[100_99]	
11-2	236-240	baut	_	GFailure[4]	bauen\_set1\_12[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-bauen\_set1\_12[4]	3	*	*	*	singular	true[97]|false[99]	*[97]|Decl[99]	*[234]	*[234]	*[234]	*[234]	*[234]	input2[234]	46[364]	male[364]	7bq5ecc5fndmatjvd44havavdp[364]	speaker: YOU[494]	*->114-3	zero[114]	_	_	_	
11-3	241-247	dieses	_	GFailure[4]	bauen\_set1\_12[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-bauen\_set1\_12[4]	*	*	DirObj	*	*	true[97]|false[99]	*[97]|Decl[99]	*[234]	*[234]	*[234]	*[234]	*[234]	input2[234]	46[364]	male[364]	7bq5ecc5fndmatjvd44havavdp[364]	speaker: YOU[494]	*->113-3	DemPron[113]	_	_	_	
11-4	248-253	jetzt	_	GFailure[4]	bauen\_set1\_12[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-bauen\_set1\_12[4]	_	_	_	_	_	true[97]|false[99]	*[97]|Decl[99]	*[234]	*[234]	*[234]	*[234]	*[234]	input2[234]	46[364]	male[364]	7bq5ecc5fndmatjvd44havavdp[364]	speaker: YOU[494]	_	_	_	_	_	
11-5	254-257	auf	_	GFailure[4]	bauen\_set1\_12[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-bauen\_set1\_12[4]	_	_	_	_	_	true[97]|false[99]	*[97]|Decl[99]	*[234]	*[234]	*[234]	*[234]	*[234]	input2[234]	46[364]	male[364]	7bq5ecc5fndmatjvd44havavdp[364]	speaker: YOU[494]	_	_	_	_	_	
11-6	258-262	<BR>	_	GFailure[4]	bauen\_set1\_12[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-bauen\_set1\_12[4]	_	_	_	_	_	_	_	*[234]	*[234]	*[234]	*[234]	*[234]	input2[234]	46[364]	male[364]	7bq5ecc5fndmatjvd44havavdp[364]	speaker: YOU[494]	_	_	_	_	_	
11-7	263-267	muss	_	GFailure[4]	bauen\_set1\_12[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-bauen\_set1\_12[4]	1	*	*	*	singular	false[100]	Decl[100]	*[234]	*[234]	*[234]	*[234]	*[234]	input2[234]	46[364]	male[364]	7bq5ecc5fndmatjvd44havavdp[364]	speaker: YOU[494]	*->96-1	zero[96]	_	_	_	
11-8	268-271	ihr	_	GFailure[4]	bauen\_set1\_12[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-bauen\_set1\_12[4]	3	*	DirObj	*	singular	false[100]	Decl[100]	*[234]	*[234]	*[234]	*[234]	*[234]	input2[234]	46[364]	male[364]	7bq5ecc5fndmatjvd44havavdp[364]	speaker: YOU[494]	*->114-4	PerPron[114]	_	_	_	
11-9	272-278	helfen	_	GFailure[4]	bauen\_set1\_12[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-bauen\_set1\_12[4]	_	_	_	_	_	false[100]	Decl[100]	*[234]	*[234]	*[234]	*[234]	*[234]	input2[234]	46[364]	male[364]	7bq5ecc5fndmatjvd44havavdp[364]	speaker: YOU[494]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
12-1	280-295	END_OF_DOCUMENT	_	GFailure[4]	bauen\_set1\_12[4]	latin1[4]	7bq5ecc5fndmatjvd44havavdp-bauen\_set1\_12[4]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Hallo, wie geht's?
13-1	297-303	Hallo,	_	GFailure[5]	bauen\_set1\_12[5]	latin1[5]	9bb79dhfhst017575orahklqol-bauen\_set1\_12[5]	_	_	_	_	_	false[101]	Int[101]	*[235]	*[235]	*[235]	wh\_2[235]	wh\_question[235]	openq[235]	*[365]	male[365]	*[365]	speaker:Tom[495]	_	_	QAP	*	14-1[102_101]	
13-2	304-307	wie	_	GFailure[5]	bauen\_set1\_12[5]	latin1[5]	9bb79dhfhst017575orahklqol-bauen\_set1\_12[5]	_	_	_	_	_	false[101]	Int[101]	*[235]	*[235]	*[235]	wh\_2[235]	wh\_question[235]	openq[235]	*[365]	male[365]	*[365]	speaker:Tom[495]	_	_	_	_	_	
13-3	308-315	geht's?	_	GFailure[5]	bauen\_set1\_12[5]	latin1[5]	9bb79dhfhst017575orahklqol-bauen\_set1\_12[5]	_	_	_	_	_	false[101]	Int[101]	*[235]	*[235]	*[235]	wh\_2[235]	wh\_question[235]	openq[235]	*[365]	male[365]	*[365]	speaker:Tom[495]	_	_	_	_	_	

#Text=Ariana hat ein Regal gebaut
14-1	317-323	Ariana	_	GFailure[5]	bauen\_set1\_12[5]	latin1[5]	9bb79dhfhst017575orahklqol-bauen\_set1\_12[5]	*	*	Subj	*	*	false[102]	Decl[102]	*[236]	bauen[236]	transitive[236]	*[236]	*[236]	item0[236]	37[366]	female[366]	9bb79dhfhst017575orahklqol[366]	speaker: YOU[496]	*->9-1	PropNm[9]	elaboration|CR	*|*	16-1[104_102]|15-1[103_102]	
14-2	324-327	hat	_	GFailure[5]	bauen\_set1\_12[5]	latin1[5]	9bb79dhfhst017575orahklqol-bauen\_set1\_12[5]	_	_	_	_	_	false[102]	Decl[102]	*[236]	bauen[236]	transitive[236]	*[236]	*[236]	item0[236]	37[366]	female[366]	9bb79dhfhst017575orahklqol[366]	speaker: YOU[496]	_	_	_	_	_	
14-3	328-331	ein	_	GFailure[5]	bauen\_set1\_12[5]	latin1[5]	9bb79dhfhst017575orahklqol-bauen\_set1\_12[5]	*[38]	*[38]	object[38]	*[38]	*[38]	false[102]	Decl[102]	*[236]	bauen[236]	transitive[236]	*[236]	*[236]	item0[236]	37[366]	female[366]	9bb79dhfhst017575orahklqol[366]	speaker: YOU[496]	*->43-1	IndefNP[43]	_	_	_	
14-4	332-337	Regal	_	GFailure[5]	bauen\_set1\_12[5]	latin1[5]	9bb79dhfhst017575orahklqol-bauen\_set1\_12[5]	*[38]	*[38]	object[38]	*[38]	*[38]	false[102]	Decl[102]	*[236]	bauen[236]	transitive[236]	*[236]	*[236]	item0[236]	37[366]	female[366]	9bb79dhfhst017575orahklqol[366]	speaker: YOU[496]	*->43-1	IndefNP[43]	_	_	_	
14-5	338-344	gebaut	_	GFailure[5]	bauen\_set1\_12[5]	latin1[5]	9bb79dhfhst017575orahklqol-bauen\_set1\_12[5]	_	_	_	_	_	false[102]	Decl[102]	*[236]	bauen[236]	transitive[236]	*[236]	*[236]	item0[236]	37[366]	female[366]	9bb79dhfhst017575orahklqol[366]	speaker: YOU[496]	_	_	_	_	_	

#Text=Wie bitte?
15-1	346-349	Wie	_	GFailure[5]	bauen\_set1\_12[5]	latin1[5]	9bb79dhfhst017575orahklqol-bauen\_set1\_12[5]	_	_	_	_	_	false[103]	NA[103]	wie-bitte\_question\_2[237]	*[237]	*[237]	*[237]	*[237]	feedback[237]	*[367]	male[367]	*[367]	speaker:Tom[497]	_	_	_	_	_	
15-2	350-356	bitte?	_	GFailure[5]	bauen\_set1\_12[5]	latin1[5]	9bb79dhfhst017575orahklqol-bauen\_set1\_12[5]	_	_	_	_	_	false[103]	NA[103]	wie-bitte\_question\_2[237]	*[237]	*[237]	*[237]	*[237]	feedback[237]	*[367]	male[367]	*[367]	speaker:Tom[497]	_	_	_	_	_	

#Text=ist richtig gut geworden
16-1	358-361	ist	_	GFailure[5]	bauen\_set1\_12[5]	latin1[5]	9bb79dhfhst017575orahklqol-bauen\_set1\_12[5]	3	*	*	*	singular	false[104]	Decl[104]	*[238]	*[238]	*[238]	*[238]	*[238]	input1[238]	37[368]	female[368]	9bb79dhfhst017575orahklqol[368]	speaker: YOU[498]	*->43-2	zero[43]	result	*	17-1[105_104]	
16-2	362-369	richtig	_	GFailure[5]	bauen\_set1\_12[5]	latin1[5]	9bb79dhfhst017575orahklqol-bauen\_set1\_12[5]	_	_	_	_	_	false[104]	Decl[104]	*[238]	*[238]	*[238]	*[238]	*[238]	input1[238]	37[368]	female[368]	9bb79dhfhst017575orahklqol[368]	speaker: YOU[498]	_	_	_	_	_	
16-3	370-373	gut	_	GFailure[5]	bauen\_set1\_12[5]	latin1[5]	9bb79dhfhst017575orahklqol-bauen\_set1\_12[5]	_	_	_	_	_	false[104]	Decl[104]	*[238]	*[238]	*[238]	*[238]	*[238]	input1[238]	37[368]	female[368]	9bb79dhfhst017575orahklqol[368]	speaker: YOU[498]	_	_	_	_	_	
16-4	374-382	geworden	_	GFailure[5]	bauen\_set1\_12[5]	latin1[5]	9bb79dhfhst017575orahklqol-bauen\_set1\_12[5]	_	_	_	_	_	false[104]	Decl[104]	*[238]	*[238]	*[238]	*[238]	*[238]	input1[238]	37[368]	female[368]	9bb79dhfhst017575orahklqol[368]	speaker: YOU[498]	_	_	_	_	_	

#Text=ich schick dir ein foto
17-1	384-387	ich	_	GFailure[5]	bauen\_set1\_12[5]	latin1[5]	9bb79dhfhst017575orahklqol-bauen\_set1\_12[5]	1	*	Subj	*	singular	false[105]	Decl[105]	*[239]	*[239]	*[239]	*[239]	*[239]	input2[239]	37[369]	female[369]	9bb79dhfhst017575orahklqol[369]	speaker: YOU[499]	*->7-1	PerPron[7]	_	_	_	
17-2	388-394	schick	_	GFailure[5]	bauen\_set1\_12[5]	latin1[5]	9bb79dhfhst017575orahklqol-bauen\_set1\_12[5]	_	_	_	_	_	false[105]	Decl[105]	*[239]	*[239]	*[239]	*[239]	*[239]	input2[239]	37[369]	female[369]	9bb79dhfhst017575orahklqol[369]	speaker: YOU[499]	_	_	_	_	_	
17-3	395-398	dir	_	GFailure[5]	bauen\_set1\_12[5]	latin1[5]	9bb79dhfhst017575orahklqol-bauen\_set1\_12[5]	2	*	IndirObj	*	singular	false[105]	Decl[105]	*[239]	*[239]	*[239]	*[239]	*[239]	input2[239]	37[369]	female[369]	9bb79dhfhst017575orahklqol[369]	speaker: YOU[499]	*->77-1	PerPron[77]	_	_	_	
17-4	399-402	ein	_	GFailure[5]	bauen\_set1\_12[5]	latin1[5]	9bb79dhfhst017575orahklqol-bauen\_set1\_12[5]	*[39]	*[39]	DirObj[39]	*[39]	*[39]	false[105]	Decl[105]	*[239]	*[239]	*[239]	*[239]	*[239]	input2[239]	37[369]	female[369]	9bb79dhfhst017575orahklqol[369]	speaker: YOU[499]	*->47-1	IndefNP[47]	_	_	_	
17-5	403-407	foto	_	GFailure[5]	bauen\_set1\_12[5]	latin1[5]	9bb79dhfhst017575orahklqol-bauen\_set1\_12[5]	*[39]	*[39]	DirObj[39]	*[39]	*[39]	false[105]	Decl[105]	*[239]	*[239]	*[239]	*[239]	*[239]	input2[239]	37[369]	female[369]	9bb79dhfhst017575orahklqol[369]	speaker: YOU[499]	*->47-1	IndefNP[47]	_	_	_	

#Text=END_OF_DOCUMENT
18-1	409-424	END_OF_DOCUMENT	_	GFailure[5]	bauen\_set1\_12[5]	latin1[5]	9bb79dhfhst017575orahklqol-bauen\_set1\_12[5]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Hallo, wie geht's?
19-1	426-432	Hallo,	_	GFailure[6]	bauen\_set1\_12[6]	latin1[6]	afpst3sherp4732c4se5ajftkq-bauen\_set1\_12[6]	_	_	_	_	_	false[106]	Int[106]	*[240]	*[240]	*[240]	wh\_2[240]	wh\_question[240]	openq[240]	*[370]	male[370]	*[370]	speaker:Tom[500]	_	_	QAP	*	20-1[107_106]	
