#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Item_info|condition|item_id|latinsqr_list|unique_id
#T_SP=webanno.custom.Ref_info|PersonalPronouns_detailed|ref_def|ref_function|ref_gender|ref_num
#T_SP=webanno.custom.Segment|complex|segment_type
#T_SP=webanno.custom.Sent_layer|feedback_id|item0_verb|item0_verbtype|openq_id|openq_type|sent_type
#T_SP=webanno.custom.Speaker_meta|age|gender|speaker_id
#T_SP=webanno.custom.Speaker_name|speaker_name
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=webanno.custom.Relations|discourse_rel|speechAct_rel|BT_webanno.custom.Segment


#Text=Wie läufts so?
3-2	60-66	bitte?	GFailure[1]	bleiben\_set1\_9[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-bleiben\_set1\_9[1]	_	_	_	_	_	false[90]	NA[90]	wie-bitte\_question\_2[221]	*[221]	*[221]	*[221]	*[221]	feedback[221]	*[350]	male[350]	*[350]	speaker:Valentin[479]	_	_	_	_	_	

#Text=Sie musste noch etwas mit dem Lehrer besprechen.
4-1	68-71	Sie	GFailure[1]	bleiben\_set1\_9[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-bleiben\_set1\_9[1]	3	*	Subj	*	singular	false[91]	Decl[91]	*[222]	*[222]	*[222]	*[222]	*[222]	input1[222]	18[351]	female[351]	0ncaea7aqlpc7oe43khd21qn11[351]	speaker: YOU[480]	*->77-2	PerPron[77]	_	_	_	
4-2	72-78	musste	GFailure[1]	bleiben\_set1\_9[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-bleiben\_set1\_9[1]	_	_	_	_	_	false[91]	Decl[91]	*[222]	*[222]	*[222]	*[222]	*[222]	input1[222]	18[351]	female[351]	0ncaea7aqlpc7oe43khd21qn11[351]	speaker: YOU[480]	_	_	_	_	_	
4-3	79-83	noch	GFailure[1]	bleiben\_set1\_9[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-bleiben\_set1\_9[1]	_	_	_	_	_	false[91]	Decl[91]	*[222]	*[222]	*[222]	*[222]	*[222]	input1[222]	18[351]	female[351]	0ncaea7aqlpc7oe43khd21qn11[351]	speaker: YOU[480]	_	_	_	_	_	
4-4	84-89	etwas	GFailure[1]	bleiben\_set1\_9[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-bleiben\_set1\_9[1]	_	_	_	_	_	false[91]	Decl[91]	*[222]	*[222]	*[222]	*[222]	*[222]	input1[222]	18[351]	female[351]	0ncaea7aqlpc7oe43khd21qn11[351]	speaker: YOU[480]	*->100-1	IndefNP[100]	_	_	_	
4-5	90-93	mit	GFailure[1]	bleiben\_set1\_9[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-bleiben\_set1\_9[1]	_	_	_	_	_	false[91]	Decl[91]	*[222]	*[222]	*[222]	*[222]	*[222]	input1[222]	18[351]	female[351]	0ncaea7aqlpc7oe43khd21qn11[351]	speaker: YOU[480]	_	_	_	_	_	
4-6	94-97	dem	GFailure[1]	bleiben\_set1\_9[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-bleiben\_set1\_9[1]	*[32]	*[32]	PrepObj[32]	*[32]	*[32]	false[91]	Decl[91]	*[222]	*[222]	*[222]	*[222]	*[222]	input1[222]	18[351]	female[351]	0ncaea7aqlpc7oe43khd21qn11[351]	speaker: YOU[480]	*->40-1	DefNP[40]	_	_	_	
4-7	98-104	Lehrer	GFailure[1]	bleiben\_set1\_9[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-bleiben\_set1\_9[1]	*[32]	*[32]	PrepObj[32]	*[32]	*[32]	false[91]	Decl[91]	*[222]	*[222]	*[222]	*[222]	*[222]	input1[222]	18[351]	female[351]	0ncaea7aqlpc7oe43khd21qn11[351]	speaker: YOU[480]	*->40-1	DefNP[40]	_	_	_	
4-8	105-116	besprechen.	GFailure[1]	bleiben\_set1\_9[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-bleiben\_set1\_9[1]	_	_	_	_	_	false[91]	Decl[91]	*[222]	*[222]	*[222]	*[222]	*[222]	input1[222]	18[351]	female[351]	0ncaea7aqlpc7oe43khd21qn11[351]	speaker: YOU[480]	_	_	_	_	_	

#Text=Wollen wir uns treffen?
5-1	118-124	Wollen	GFailure[1]	bleiben\_set1\_9[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-bleiben\_set1\_9[1]	_	_	_	_	_	false[92]	Int[92]	*[223]	*[223]	*[223]	*[223]	*[223]	input2[223]	18[352]	female[352]	0ncaea7aqlpc7oe43khd21qn11[352]	speaker: YOU[481]	_	_	_	_	_	
5-2	125-128	wir	GFailure[1]	bleiben\_set1\_9[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-bleiben\_set1\_9[1]	1	*	Subj	*	plural	false[92]	Int[92]	*[223]	*[223]	*[223]	*[223]	*[223]	input2[223]	18[352]	female[352]	0ncaea7aqlpc7oe43khd21qn11[352]	speaker: YOU[481]	*->61-1	PerPron[61]	_	_	_	
5-3	129-132	uns	GFailure[1]	bleiben\_set1\_9[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-bleiben\_set1\_9[1]	_	_	_	_	_	false[92]	Int[92]	*[223]	*[223]	*[223]	*[223]	*[223]	input2[223]	18[352]	female[352]	0ncaea7aqlpc7oe43khd21qn11[352]	speaker: YOU[481]	_	_	_	_	_	
5-4	133-141	treffen?	GFailure[1]	bleiben\_set1\_9[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-bleiben\_set1\_9[1]	_	_	_	_	_	false[92]	Int[92]	*[223]	*[223]	*[223]	*[223]	*[223]	input2[223]	18[352]	female[352]	0ncaea7aqlpc7oe43khd21qn11[352]	speaker: YOU[481]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
6-1	143-158	END_OF_DOCUMENT	GFailure[1]	bleiben\_set1\_9[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-bleiben\_set1\_9[1]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Wie läufts so?
7-1	160-163	Wie	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	_	_	_	_	_	false[93]	Int[93]	*[224]	*[224]	*[224]	wh\_5[224]	wh\_question[224]	openq[224]	*[353]	male[353]	*[353]	speaker:Valentin[482]	_	_	QAP	*	8-1[94_93]	
7-2	164-170	läufts	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	_	_	_	_	_	false[93]	Int[93]	*[224]	*[224]	*[224]	wh\_5[224]	wh\_question[224]	openq[224]	*[353]	male[353]	*[353]	speaker:Valentin[482]	_	_	_	_	_	
7-3	171-174	so?	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	_	_	_	_	_	false[93]	Int[93]	*[224]	*[224]	*[224]	wh\_5[224]	wh\_question[224]	openq[224]	*[353]	male[353]	*[353]	speaker:Valentin[482]	_	_	_	_	_	

#Text=Antonia ist im Klassenzimmer geblieben
8-1	176-183	Antonia	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	*	*	Subj	*	*	false[94]	Decl[94]	*[225]	bleiben[225]	intransitive[225]	*[225]	*[225]	item0[225]	36[354]	male[354]	19gm0uv9ca6mcngf99lirno94a[354]	speaker: YOU[483]	*->8-1	PropNm[8]	explanation|explanation|CR	*|*|*	10-1[96_94]|10-9[97_94]|9-1[95_94]	
8-2	184-187	ist	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	_	_	_	_	_	false[94]	Decl[94]	*[225]	bleiben[225]	intransitive[225]	*[225]	*[225]	item0[225]	36[354]	male[354]	19gm0uv9ca6mcngf99lirno94a[354]	speaker: YOU[483]	_	_	_	_	_	
8-3	188-190	im	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	*[33]	*[33]	modifier[33]	*[33]	*[33]	false[94]	Decl[94]	*[225]	bleiben[225]	intransitive[225]	*[225]	*[225]	item0[225]	36[354]	male[354]	19gm0uv9ca6mcngf99lirno94a[354]	speaker: YOU[483]	*->93-1	DefNP[93]	_	_	_	
8-4	191-204	Klassenzimmer	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	*[33]	*[33]	modifier[33]	*[33]	*[33]	false[94]	Decl[94]	*[225]	bleiben[225]	intransitive[225]	*[225]	*[225]	item0[225]	36[354]	male[354]	19gm0uv9ca6mcngf99lirno94a[354]	speaker: YOU[483]	*->93-1	DefNP[93]	_	_	_	
8-5	205-214	geblieben	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	_	_	_	_	_	false[94]	Decl[94]	*[225]	bleiben[225]	intransitive[225]	*[225]	*[225]	item0[225]	36[354]	male[354]	19gm0uv9ca6mcngf99lirno94a[354]	speaker: YOU[483]	_	_	_	_	_	

#Text=Wie bitte?
9-1	216-219	Wie	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	_	_	_	_	_	false[95]	NA[95]	wie-bitte\_question\_2[226]	*[226]	*[226]	*[226]	*[226]	feedback[226]	*[355]	male[355]	*[355]	speaker:Valentin[484]	_	_	_	_	_	
9-2	220-226	bitte?	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	_	_	_	_	_	false[95]	NA[95]	wie-bitte\_question\_2[226]	*[226]	*[226]	*[226]	*[226]	feedback[226]	*[355]	male[355]	*[355]	speaker:Valentin[484]	_	_	_	_	_	

#Text=Ich glaub es gibt bei ihr Zuhause Probleme und sie will gar nicht Heimgehen...
10-1	228-231	Ich	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	1	*	Subj	*	singular	false[96]	Decl[96]	*[227]	*[227]	*[227]	*[227]	*[227]	input1[227]	36[356]	male[356]	19gm0uv9ca6mcngf99lirno94a[356]	speaker: YOU[485]	*->90-1	PerPron[90]	_	_	_	
10-2	232-237	glaub	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	_	_	_	_	_	false[96]	Decl[96]	*[227]	*[227]	*[227]	*[227]	*[227]	input1[227]	36[356]	male[356]	19gm0uv9ca6mcngf99lirno94a[356]	speaker: YOU[485]	_	_	_	_	_	
10-3	238-240	es	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	*	*	Subj	*	*	false[96]	Decl[96]	*[227]	*[227]	*[227]	*[227]	*[227]	input1[227]	36[356]	male[356]	19gm0uv9ca6mcngf99lirno94a[356]	speaker: YOU[485]	*->13-1	clause[13]	_	_	_	
10-4	241-245	gibt	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	_	_	_	_	_	false[96]	Decl[96]	*[227]	*[227]	*[227]	*[227]	*[227]	input1[227]	36[356]	male[356]	19gm0uv9ca6mcngf99lirno94a[356]	speaker: YOU[485]	*->13-1	clause[13]	_	_	_	
10-5	246-249	bei	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	_	_	_	_	_	false[96]	Decl[96]	*[227]	*[227]	*[227]	*[227]	*[227]	input1[227]	36[356]	male[356]	19gm0uv9ca6mcngf99lirno94a[356]	speaker: YOU[485]	*->13-1	clause[13]	_	_	_	
10-6	250-253	ihr	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	*[34]|3[35]	*[34]|*[35]	PrepObj[34]|*[35]	*[34]|*[35]	*[34]|singular[35]	false[96]	Decl[96]	*[227]	*[227]	*[227]	*[227]	*[227]	input1[227]	36[356]	male[356]	19gm0uv9ca6mcngf99lirno94a[356]	speaker: YOU[485]	*->13-1|*->8-2	clause[13]|PerPron[8]	_	_	_	
10-7	254-261	Zuhause	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	*[34]	*[34]	PrepObj[34]	*[34]	*[34]	false[96]	Decl[96]	*[227]	*[227]	*[227]	*[227]	*[227]	input1[227]	36[356]	male[356]	19gm0uv9ca6mcngf99lirno94a[356]	speaker: YOU[485]	*->13-1	clause[13]	_	_	_	
10-8	262-270	Probleme	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	*	*	DirObj	*	*	false[96]	Decl[96]	*[227]	*[227]	*[227]	*[227]	*[227]	input1[227]	36[356]	male[356]	19gm0uv9ca6mcngf99lirno94a[356]	speaker: YOU[485]	*->13-1|*->37-1	clause[13]|IndefNP[37]	_	_	_	
10-9	271-274	und	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	_	_	_	_	_	false[97]	Decl[97]	*[227]	*[227]	*[227]	*[227]	*[227]	input1[227]	36[356]	male[356]	19gm0uv9ca6mcngf99lirno94a[356]	speaker: YOU[485]	_	_	_	_	_	
10-10	275-278	sie	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	3	*	Subj	*	singular	false[97]	Decl[97]	*[227]	*[227]	*[227]	*[227]	*[227]	input1[227]	36[356]	male[356]	19gm0uv9ca6mcngf99lirno94a[356]	speaker: YOU[485]	*->8-3	PerPron[8]	_	_	_	
10-11	279-283	will	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	_	_	_	_	_	false[97]	Decl[97]	*[227]	*[227]	*[227]	*[227]	*[227]	input1[227]	36[356]	male[356]	19gm0uv9ca6mcngf99lirno94a[356]	speaker: YOU[485]	_	_	_	_	_	
10-12	284-287	gar	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	_	_	_	_	_	false[97]	Decl[97]	*[227]	*[227]	*[227]	*[227]	*[227]	input1[227]	36[356]	male[356]	19gm0uv9ca6mcngf99lirno94a[356]	speaker: YOU[485]	_	_	_	_	_	
10-13	288-293	nicht	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	_	_	_	_	_	false[97]	Decl[97]	*[227]	*[227]	*[227]	*[227]	*[227]	input1[227]	36[356]	male[356]	19gm0uv9ca6mcngf99lirno94a[356]	speaker: YOU[485]	_	_	_	_	_	
10-14	294-306	Heimgehen...	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	_	_	_	_	_	false[97]	Decl[97]	*[227]	*[227]	*[227]	*[227]	*[227]	input1[227]	36[356]	male[356]	19gm0uv9ca6mcngf99lirno94a[356]	speaker: YOU[485]	_	_	_	_	_	

#Text=Ich werd sie da morgen drauf ansprechen
11-1	308-311	Ich	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	1	*	Subj	*	singular	false[98]	Decl[98]	*[228]	*[228]	*[228]	*[228]	*[228]	input2[228]	36[357]	male[357]	19gm0uv9ca6mcngf99lirno94a[357]	speaker: YOU[486]	*->90-2	PerPron[90]	_	_	_	
11-2	312-316	werd	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	_	_	_	_	_	false[98]	Decl[98]	*[228]	*[228]	*[228]	*[228]	*[228]	input2[228]	36[357]	male[357]	19gm0uv9ca6mcngf99lirno94a[357]	speaker: YOU[486]	_	_	_	_	_	
11-3	317-320	sie	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	3	*	DirObj	*	singular	false[98]	Decl[98]	*[228]	*[228]	*[228]	*[228]	*[228]	input2[228]	36[357]	male[357]	19gm0uv9ca6mcngf99lirno94a[357]	speaker: YOU[486]	*->8-4	PerPron[8]	_	_	_	
11-4	321-323	da	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	_	_	_	_	_	false[98]	Decl[98]	*[228]	*[228]	*[228]	*[228]	*[228]	input2[228]	36[357]	male[357]	19gm0uv9ca6mcngf99lirno94a[357]	speaker: YOU[486]	_	_	_	_	_	
11-5	324-330	morgen	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	_	_	_	_	_	false[98]	Decl[98]	*[228]	*[228]	*[228]	*[228]	*[228]	input2[228]	36[357]	male[357]	19gm0uv9ca6mcngf99lirno94a[357]	speaker: YOU[486]	_	_	_	_	_	
11-6	331-336	drauf	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	_	_	_	_	_	false[98]	Decl[98]	*[228]	*[228]	*[228]	*[228]	*[228]	input2[228]	36[357]	male[357]	19gm0uv9ca6mcngf99lirno94a[357]	speaker: YOU[486]	*->13-2	D-Pron[13]	_	_	_	
11-7	337-347	ansprechen	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	_	_	_	_	_	false[98]	Decl[98]	*[228]	*[228]	*[228]	*[228]	*[228]	input2[228]	36[357]	male[357]	19gm0uv9ca6mcngf99lirno94a[357]	speaker: YOU[486]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
12-1	349-364	END_OF_DOCUMENT	GFailure[2]	bleiben\_set1\_9[2]	latin3[2]	19gm0uv9ca6mcngf99lirno94a-bleiben\_set1\_9[2]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Wie läufts so?
13-1	366-369	Wie	GFailure[3]	bleiben\_set1\_9[3]	latin3[3]	4qae3ph27q5gbjcsrgnltv8qld-bleiben\_set1\_9[3]	_	_	_	_	_	false[99]	Int[99]	*[229]	*[229]	*[229]	wh\_5[229]	wh\_question[229]	openq[229]	*[358]	male[358]	*[358]	speaker:Valentin[487]	_	_	QAP	*	14-1[100_99]	
13-2	370-376	läufts	GFailure[3]	bleiben\_set1\_9[3]	latin3[3]	4qae3ph27q5gbjcsrgnltv8qld-bleiben\_set1\_9[3]	_	_	_	_	_	false[99]	Int[99]	*[229]	*[229]	*[229]	wh\_5[229]	wh\_question[229]	openq[229]	*[358]	male[358]	*[358]	speaker:Valentin[487]	_	_	_	_	_	
13-3	377-380	so?	GFailure[3]	bleiben\_set1\_9[3]	latin3[3]	4qae3ph27q5gbjcsrgnltv8qld-bleiben\_set1\_9[3]	_	_	_	_	_	false[99]	Int[99]	*[229]	*[229]	*[229]	wh\_5[229]	wh\_question[229]	openq[229]	*[358]	male[358]	*[358]	speaker:Valentin[487]	_	_	_	_	_	

#Text=Antonia ist im Klassenzimmer geblieben
14-1	382-389	Antonia	GFailure[3]	bleiben\_set1\_9[3]	latin3[3]	4qae3ph27q5gbjcsrgnltv8qld-bleiben\_set1\_9[3]	*	*	Subj	*	*	false[100]	Decl[100]	*[230]	bleiben[230]	intransitive[230]	*[230]	*[230]	item0[230]	18[359]	female[359]	4qae3ph27q5gbjcsrgnltv8qld[359]	speaker: YOU[488]	*->4-1	PropNm[4]	explanation|CR	*|*	16-1[102_100]|15-1[101_100]	
14-2	390-393	ist	GFailure[3]	bleiben\_set1\_9[3]	latin3[3]	4qae3ph27q5gbjcsrgnltv8qld-bleiben\_set1\_9[3]	_	_	_	_	_	false[100]	Decl[100]	*[230]	bleiben[230]	intransitive[230]	*[230]	*[230]	item0[230]	18[359]	female[359]	4qae3ph27q5gbjcsrgnltv8qld[359]	speaker: YOU[488]	_	_	_	_	_	
14-3	394-396	im	GFailure[3]	bleiben\_set1\_9[3]	latin3[3]	4qae3ph27q5gbjcsrgnltv8qld-bleiben\_set1\_9[3]	*[36]	*[36]	modifier[36]	*[36]	*[36]	false[100]	Decl[100]	*[230]	bleiben[230]	intransitive[230]	*[230]	*[230]	item0[230]	18[359]	female[359]	4qae3ph27q5gbjcsrgnltv8qld[359]	speaker: YOU[488]	*->49-1	DefNP[49]	_	_	_	
14-4	397-410	Klassenzimmer	GFailure[3]	bleiben\_set1\_9[3]	latin3[3]	4qae3ph27q5gbjcsrgnltv8qld-bleiben\_set1\_9[3]	*[36]	*[36]	modifier[36]	*[36]	*[36]	false[100]	Decl[100]	*[230]	bleiben[230]	intransitive[230]	*[230]	*[230]	item0[230]	18[359]	female[359]	4qae3ph27q5gbjcsrgnltv8qld[359]	speaker: YOU[488]	*->49-1	DefNP[49]	_	_	_	
14-5	411-420	geblieben	GFailure[3]	bleiben\_set1\_9[3]	latin3[3]	4qae3ph27q5gbjcsrgnltv8qld-bleiben\_set1\_9[3]	_	_	_	_	_	false[100]	Decl[100]	*[230]	bleiben[230]	intransitive[230]	*[230]	*[230]	item0[230]	18[359]	female[359]	4qae3ph27q5gbjcsrgnltv8qld[359]	speaker: YOU[488]	_	_	_	_	_	

#Text=Wie bitte?
15-1	422-425	Wie	GFailure[3]	bleiben\_set1\_9[3]	latin3[3]	4qae3ph27q5gbjcsrgnltv8qld-bleiben\_set1\_9[3]	_	_	_	_	_	false[101]	NA[101]	wie-bitte\_question\_2[231]	*[231]	*[231]	*[231]	*[231]	feedback[231]	*[360]	male[360]	*[360]	speaker:Valentin[489]	_	_	_	_	_	
15-2	426-432	bitte?	GFailure[3]	bleiben\_set1\_9[3]	latin3[3]	4qae3ph27q5gbjcsrgnltv8qld-bleiben\_set1\_9[3]	_	_	_	_	_	false[101]	NA[101]	wie-bitte\_question\_2[231]	*[231]	*[231]	*[231]	*[231]	feedback[231]	*[360]	male[360]	*[360]	speaker:Valentin[489]	_	_	_	_	_	

#Text=ja weil sie nachsitzen muss
16-1	434-436	ja	GFailure[3]	bleiben\_set1\_9[3]	latin3[3]	4qae3ph27q5gbjcsrgnltv8qld-bleiben\_set1\_9[3]	_	_	_	_	_	false[102]	Decl[102]	*[232]	*[232]	*[232]	*[232]	*[232]	input1[232]	18[361]	female[361]	4qae3ph27q5gbjcsrgnltv8qld[361]	speaker: YOU[490]	_	_	explanation	*	17-1[103_102]	
