#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Error|Error
#T_SP=webanno.custom.Item_info|condition|item_id|latinsqr_list|unique_id
#T_SP=webanno.custom.Ref_info|PersonalPronouns_detailed|ref_def|ref_function|ref_gender|ref_num
#T_SP=webanno.custom.Segment|complex|segment_type
#T_SP=webanno.custom.Sent_layer|feedback_id|item0_verb|item0_verbtype|openq_id|openq_type|sent_type
#T_SP=webanno.custom.Speaker_meta|age|gender|speaker_id
#T_SP=webanno.custom.Speaker_name|speaker_name
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=webanno.custom.Relations|discourse_rel|speechAct_rel|BT_webanno.custom.Segment


#Text=Hey, was gibts Neues?
#Text=Häh?
3-1	49-53	Häh?	_	GFailure[2]	stolpern\_set1\_20[2]	latin1[2]	2k56uavscuainedj0q9i1sb693-stolpern\_set1\_20[2]	_	_	_	_	_	false	NA	haeh\_question\_1	*	*	*	*	feedback	*	female	*	speaker:Eva	_	_	_	_	_	

#Text=Er ist so tollpatschig.
4-1	55-57	Er	_	GFailure[2]	stolpern\_set1\_20[2]	latin1[2]	2k56uavscuainedj0q9i1sb693-stolpern\_set1\_20[2]	3	*	Subj	*	singular	false[62]	Decl[62]	*[199]	*[199]	*[199]	*[199]	*[199]	input1[199]	35[328]	female[328]	2k56uavscuainedj0q9i1sb693[328]	speaker: YOU[457]	*->13-2	PerPron[13]	contrast	*	5-1[63_62]	
4-2	58-61	ist	_	GFailure[2]	stolpern\_set1\_20[2]	latin1[2]	2k56uavscuainedj0q9i1sb693-stolpern\_set1\_20[2]	_	_	_	_	_	false[62]	Decl[62]	*[199]	*[199]	*[199]	*[199]	*[199]	input1[199]	35[328]	female[328]	2k56uavscuainedj0q9i1sb693[328]	speaker: YOU[457]	_	_	_	_	_	
4-3	62-64	so	_	GFailure[2]	stolpern\_set1\_20[2]	latin1[2]	2k56uavscuainedj0q9i1sb693-stolpern\_set1\_20[2]	_	_	_	_	_	false[62]	Decl[62]	*[199]	*[199]	*[199]	*[199]	*[199]	input1[199]	35[328]	female[328]	2k56uavscuainedj0q9i1sb693[328]	speaker: YOU[457]	_	_	_	_	_	
4-4	65-78	tollpatschig.	_	GFailure[2]	stolpern\_set1\_20[2]	latin1[2]	2k56uavscuainedj0q9i1sb693-stolpern\_set1\_20[2]	_	_	_	_	_	false[62]	Decl[62]	*[199]	*[199]	*[199]	*[199]	*[199]	input1[199]	35[328]	female[328]	2k56uavscuainedj0q9i1sb693[328]	speaker: YOU[457]	_	_	_	_	_	

#Text=Aber ist nix passiert.
5-1	80-84	Aber	_	GFailure[2]	stolpern\_set1\_20[2]	latin1[2]	2k56uavscuainedj0q9i1sb693-stolpern\_set1\_20[2]	_	_	_	_	_	false[63]	Decl[63]	*[200]	*[200]	*[200]	*[200]	*[200]	input2[200]	35[329]	female[329]	2k56uavscuainedj0q9i1sb693[329]	speaker: YOU[458]	_	_	_	_	_	
5-2	85-88	ist	_	GFailure[2]	stolpern\_set1\_20[2]	latin1[2]	2k56uavscuainedj0q9i1sb693-stolpern\_set1\_20[2]	_	_	_	_	_	false[63]	Decl[63]	*[200]	*[200]	*[200]	*[200]	*[200]	input2[200]	35[329]	female[329]	2k56uavscuainedj0q9i1sb693[329]	speaker: YOU[458]	_	_	_	_	_	
5-3	89-92	nix	_	GFailure[2]	stolpern\_set1\_20[2]	latin1[2]	2k56uavscuainedj0q9i1sb693-stolpern\_set1\_20[2]	_	_	_	_	_	false[63]	Decl[63]	*[200]	*[200]	*[200]	*[200]	*[200]	input2[200]	35[329]	female[329]	2k56uavscuainedj0q9i1sb693[329]	speaker: YOU[458]	_	_	_	_	_	
5-4	93-102	passiert.	_	GFailure[2]	stolpern\_set1\_20[2]	latin1[2]	2k56uavscuainedj0q9i1sb693-stolpern\_set1\_20[2]	_	_	_	_	_	false[63]	Decl[63]	*[200]	*[200]	*[200]	*[200]	*[200]	input2[200]	35[329]	female[329]	2k56uavscuainedj0q9i1sb693[329]	speaker: YOU[458]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
6-1	104-119	END_OF_DOCUMENT	_	GFailure[2]	stolpern\_set1\_20[2]	latin1[2]	2k56uavscuainedj0q9i1sb693-stolpern\_set1\_20[2]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Hey, was gibts Neues?
7-1	121-125	Hey,	_	GFailure[3]	stolpern\_set1\_20[3]	latin1[3]	7bq5ecc5fndmatjvd44havavdp-stolpern\_set1\_20[3]	_	_	_	_	_	false[64]	Int[64]	*[201]	*[201]	*[201]	wh\_6[201]	wh\_question[201]	openq[201]	*[330]	female[330]	*[330]	speaker:Eva[459]	_	_	QAP	*	8-1[65_64]	
7-2	126-129	was	_	GFailure[3]	stolpern\_set1\_20[3]	latin1[3]	7bq5ecc5fndmatjvd44havavdp-stolpern\_set1\_20[3]	_	_	_	_	_	false[64]	Int[64]	*[201]	*[201]	*[201]	wh\_6[201]	wh\_question[201]	openq[201]	*[330]	female[330]	*[330]	speaker:Eva[459]	_	_	_	_	_	
7-3	130-135	gibts	_	GFailure[3]	stolpern\_set1\_20[3]	latin1[3]	7bq5ecc5fndmatjvd44havavdp-stolpern\_set1\_20[3]	_	_	_	_	_	false[64]	Int[64]	*[201]	*[201]	*[201]	wh\_6[201]	wh\_question[201]	openq[201]	*[330]	female[330]	*[330]	speaker:Eva[459]	_	_	_	_	_	
7-4	136-142	Neues?	_	GFailure[3]	stolpern\_set1\_20[3]	latin1[3]	7bq5ecc5fndmatjvd44havavdp-stolpern\_set1\_20[3]	_	_	_	_	_	false[64]	Int[64]	*[201]	*[201]	*[201]	wh\_6[201]	wh\_question[201]	openq[201]	*[330]	female[330]	*[330]	speaker:Eva[459]	_	_	_	_	_	

#Text=Sebastian ist gestolpert
8-1	144-153	Sebastian	_	GFailure[3]	stolpern\_set1\_20[3]	latin1[3]	7bq5ecc5fndmatjvd44havavdp-stolpern\_set1\_20[3]	*	*	Subj	*	*	false[65]	Decl[65]	*[202]	stolpern[202]	intransitive[202]	*[202]	*[202]	item0[202]	46[331]	male[331]	7bq5ecc5fndmatjvd44havavdp[331]	speaker: YOU[460]	*->27-1	PropNm[27]	elaboration|result|CR	*|*|*	10-1[66_65]|11-1[67_65]|9-1[0_65]	
8-2	154-157	ist	_	GFailure[3]	stolpern\_set1\_20[3]	latin1[3]	7bq5ecc5fndmatjvd44havavdp-stolpern\_set1\_20[3]	_	_	_	_	_	false[65]	Decl[65]	*[202]	stolpern[202]	intransitive[202]	*[202]	*[202]	item0[202]	46[331]	male[331]	7bq5ecc5fndmatjvd44havavdp[331]	speaker: YOU[460]	_	_	_	_	_	
8-3	158-168	gestolpert	_	GFailure[3]	stolpern\_set1\_20[3]	latin1[3]	7bq5ecc5fndmatjvd44havavdp-stolpern\_set1\_20[3]	_	_	_	_	_	false[65]	Decl[65]	*[202]	stolpern[202]	intransitive[202]	*[202]	*[202]	item0[202]	46[331]	male[331]	7bq5ecc5fndmatjvd44havavdp[331]	speaker: YOU[460]	_	_	_	_	_	

#Text=Häh?
9-1	170-174	Häh?	_	GFailure[3]	stolpern\_set1\_20[3]	latin1[3]	7bq5ecc5fndmatjvd44havavdp-stolpern\_set1\_20[3]	_	_	_	_	_	false	NA	haeh\_question\_1	*	*	*	*	feedback	*	female	*	speaker:Eva	_	_	_	_	_	

#Text=über eine Banane
10-1	176-180	über	_	GFailure[3]	stolpern\_set1\_20[3]	latin1[3]	7bq5ecc5fndmatjvd44havavdp-stolpern\_set1\_20[3]	_	_	_	_	_	false[66]	NA[66]	*[203]	*[203]	*[203]	*[203]	*[203]	input1[203]	46[332]	male[332]	7bq5ecc5fndmatjvd44havavdp[332]	speaker: YOU[461]	_	_	_	_	_	
10-2	181-185	eine	_	GFailure[3]	stolpern\_set1\_20[3]	latin1[3]	7bq5ecc5fndmatjvd44havavdp-stolpern\_set1\_20[3]	*[32]	*[32]	PrepObj[32]	*[32]	*[32]	false[66]	NA[66]	*[203]	*[203]	*[203]	*[203]	*[203]	input1[203]	46[332]	male[332]	7bq5ecc5fndmatjvd44havavdp[332]	speaker: YOU[461]	*->19-1	IndefNP[19]	_	_	_	
10-3	186-192	Banane	_	GFailure[3]	stolpern\_set1\_20[3]	latin1[3]	7bq5ecc5fndmatjvd44havavdp-stolpern\_set1\_20[3]	*[32]	*[32]	PrepObj[32]	*[32]	*[32]	false[66]	NA[66]	*[203]	*[203]	*[203]	*[203]	*[203]	input1[203]	46[332]	male[332]	7bq5ecc5fndmatjvd44havavdp[332]	speaker: YOU[461]	*->19-1	IndefNP[19]	_	_	_	

#Text=nix passiert zum Glück
11-1	194-197	nix	_	GFailure[3]	stolpern\_set1\_20[3]	latin1[3]	7bq5ecc5fndmatjvd44havavdp-stolpern\_set1\_20[3]	_	_	_	_	_	false[67]	Decl[67]	*[204]	*[204]	*[204]	*[204]	*[204]	input2[204]	46[333]	male[333]	7bq5ecc5fndmatjvd44havavdp[333]	speaker: YOU[462]	_	_	_	_	_	
11-2	198-206	passiert	_	GFailure[3]	stolpern\_set1\_20[3]	latin1[3]	7bq5ecc5fndmatjvd44havavdp-stolpern\_set1\_20[3]	_	_	_	_	_	false[67]	Decl[67]	*[204]	*[204]	*[204]	*[204]	*[204]	input2[204]	46[333]	male[333]	7bq5ecc5fndmatjvd44havavdp[333]	speaker: YOU[462]	_	_	_	_	_	
11-3	207-210	zum	_	GFailure[3]	stolpern\_set1\_20[3]	latin1[3]	7bq5ecc5fndmatjvd44havavdp-stolpern\_set1\_20[3]	_	_	_	_	_	false[67]	Decl[67]	*[204]	*[204]	*[204]	*[204]	*[204]	input2[204]	46[333]	male[333]	7bq5ecc5fndmatjvd44havavdp[333]	speaker: YOU[462]	_	_	_	_	_	
11-4	211-216	Glück	_	GFailure[3]	stolpern\_set1\_20[3]	latin1[3]	7bq5ecc5fndmatjvd44havavdp-stolpern\_set1\_20[3]	_	_	_	_	_	false[67]	Decl[67]	*[204]	*[204]	*[204]	*[204]	*[204]	input2[204]	46[333]	male[333]	7bq5ecc5fndmatjvd44havavdp[333]	speaker: YOU[462]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
12-1	218-233	END_OF_DOCUMENT	_	GFailure[3]	stolpern\_set1\_20[3]	latin1[3]	7bq5ecc5fndmatjvd44havavdp-stolpern\_set1\_20[3]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Hey, was gibts Neues?
13-1	235-239	Hey,	_	GFailure[4]	stolpern\_set1\_20[4]	latin1[4]	9bb79dhfhst017575orahklqol-stolpern\_set1\_20[4]	_	_	_	_	_	false[68]	Int[68]	*[205]	*[205]	*[205]	wh\_6[205]	wh\_question[205]	openq[205]	*[334]	female[334]	*[334]	speaker:Eva[463]	_	_	QAP	*	14-1[69_68]	
13-2	240-243	was	_	GFailure[4]	stolpern\_set1\_20[4]	latin1[4]	9bb79dhfhst017575orahklqol-stolpern\_set1\_20[4]	_	_	_	_	_	false[68]	Int[68]	*[205]	*[205]	*[205]	wh\_6[205]	wh\_question[205]	openq[205]	*[334]	female[334]	*[334]	speaker:Eva[463]	_	_	_	_	_	
13-3	244-249	gibts	_	GFailure[4]	stolpern\_set1\_20[4]	latin1[4]	9bb79dhfhst017575orahklqol-stolpern\_set1\_20[4]	_	_	_	_	_	false[68]	Int[68]	*[205]	*[205]	*[205]	wh\_6[205]	wh\_question[205]	openq[205]	*[334]	female[334]	*[334]	speaker:Eva[463]	_	_	_	_	_	
13-4	250-256	Neues?	_	GFailure[4]	stolpern\_set1\_20[4]	latin1[4]	9bb79dhfhst017575orahklqol-stolpern\_set1\_20[4]	_	_	_	_	_	false[68]	Int[68]	*[205]	*[205]	*[205]	wh\_6[205]	wh\_question[205]	openq[205]	*[334]	female[334]	*[334]	speaker:Eva[463]	_	_	_	_	_	

#Text=Sebastian ist gestolpert
14-1	258-267	Sebastian	_	GFailure[4]	stolpern\_set1\_20[4]	latin1[4]	9bb79dhfhst017575orahklqol-stolpern\_set1\_20[4]	*	*	Subj	*	*	false[69]	Decl[69]	*[206]	stolpern[206]	intransitive[206]	*[206]	*[206]	item0[206]	37[335]	female[335]	9bb79dhfhst017575orahklqol[335]	speaker: YOU[464]	*->15-1	PropNm[15]	result|CR	*|*	16-1[70_69]|15-1[0_69]	
14-2	268-271	ist	_	GFailure[4]	stolpern\_set1\_20[4]	latin1[4]	9bb79dhfhst017575orahklqol-stolpern\_set1\_20[4]	_	_	_	_	_	false[69]	Decl[69]	*[206]	stolpern[206]	intransitive[206]	*[206]	*[206]	item0[206]	37[335]	female[335]	9bb79dhfhst017575orahklqol[335]	speaker: YOU[464]	_	_	_	_	_	
14-3	272-282	gestolpert	_	GFailure[4]	stolpern\_set1\_20[4]	latin1[4]	9bb79dhfhst017575orahklqol-stolpern\_set1\_20[4]	_	_	_	_	_	false[69]	Decl[69]	*[206]	stolpern[206]	intransitive[206]	*[206]	*[206]	item0[206]	37[335]	female[335]	9bb79dhfhst017575orahklqol[335]	speaker: YOU[464]	_	_	_	_	_	

#Text=Häh?
15-1	284-288	Häh?	_	GFailure[4]	stolpern\_set1\_20[4]	latin1[4]	9bb79dhfhst017575orahklqol-stolpern\_set1\_20[4]	_	_	_	_	_	false	NA	haeh\_question\_1	*	*	*	*	feedback	*	female	*	speaker:Eva	_	_	_	_	_	

#Text=hat sich das Knie verletzt
16-1	290-293	hat	_	GFailure[4]	stolpern\_set1\_20[4]	latin1[4]	9bb79dhfhst017575orahklqol-stolpern\_set1\_20[4]	3	*	*	*	singular	false[70]	Decl[70]	*[207]	*[207]	*[207]	*[207]	*[207]	input1[207]	37[336]	female[336]	9bb79dhfhst017575orahklqol[336]	speaker: YOU[465]	*->15-2	zero[15]	elaboration	*	17-1[71_70]	
16-2	294-298	sich	_	GFailure[4]	stolpern\_set1\_20[4]	latin1[4]	9bb79dhfhst017575orahklqol-stolpern\_set1\_20[4]	_	_	_	_	_	false[70]	Decl[70]	*[207]	*[207]	*[207]	*[207]	*[207]	input1[207]	37[336]	female[336]	9bb79dhfhst017575orahklqol[336]	speaker: YOU[465]	_	_	_	_	_	
16-3	299-302	das	_	GFailure[4]	stolpern\_set1\_20[4]	latin1[4]	9bb79dhfhst017575orahklqol-stolpern\_set1\_20[4]	*[33]	*[33]	DirObj[33]	*[33]	*[33]	false[70]	Decl[70]	*[207]	*[207]	*[207]	*[207]	*[207]	input1[207]	37[336]	female[336]	9bb79dhfhst017575orahklqol[336]	speaker: YOU[465]	*->70-1	DefNP[70]	_	_	_	
16-4	303-307	Knie	_	GFailure[4]	stolpern\_set1\_20[4]	latin1[4]	9bb79dhfhst017575orahklqol-stolpern\_set1\_20[4]	*[33]	*[33]	DirObj[33]	*[33]	*[33]	false[70]	Decl[70]	*[207]	*[207]	*[207]	*[207]	*[207]	input1[207]	37[336]	female[336]	9bb79dhfhst017575orahklqol[336]	speaker: YOU[465]	*->70-1	DefNP[70]	_	_	_	
16-5	308-316	verletzt	_	GFailure[4]	stolpern\_set1\_20[4]	latin1[4]	9bb79dhfhst017575orahklqol-stolpern\_set1\_20[4]	_	_	_	_	_	false[70]	Decl[70]	*[207]	*[207]	*[207]	*[207]	*[207]	input1[207]	37[336]	female[336]	9bb79dhfhst017575orahklqol[336]	speaker: YOU[465]	_	_	_	_	_	

#Text=sah nicht gut aus
17-1	318-321	sah	_	GFailure[4]	stolpern\_set1\_20[4]	latin1[4]	9bb79dhfhst017575orahklqol-stolpern\_set1\_20[4]	3	*	*	*	singular	false[71]	Decl[71]	*[208]	*[208]	*[208]	*[208]	*[208]	input2[208]	37[337]	female[337]	9bb79dhfhst017575orahklqol[337]	speaker: YOU[466]	*->70-2	zero[70]	_	_	_	
17-2	322-327	nicht	_	GFailure[4]	stolpern\_set1\_20[4]	latin1[4]	9bb79dhfhst017575orahklqol-stolpern\_set1\_20[4]	_	_	_	_	_	false[71]	Decl[71]	*[208]	*[208]	*[208]	*[208]	*[208]	input2[208]	37[337]	female[337]	9bb79dhfhst017575orahklqol[337]	speaker: YOU[466]	_	_	_	_	_	
17-3	328-331	gut	_	GFailure[4]	stolpern\_set1\_20[4]	latin1[4]	9bb79dhfhst017575orahklqol-stolpern\_set1\_20[4]	_	_	_	_	_	false[71]	Decl[71]	*[208]	*[208]	*[208]	*[208]	*[208]	input2[208]	37[337]	female[337]	9bb79dhfhst017575orahklqol[337]	speaker: YOU[466]	_	_	_	_	_	
17-4	332-335	aus	_	GFailure[4]	stolpern\_set1\_20[4]	latin1[4]	9bb79dhfhst017575orahklqol-stolpern\_set1\_20[4]	_	_	_	_	_	false[71]	Decl[71]	*[208]	*[208]	*[208]	*[208]	*[208]	input2[208]	37[337]	female[337]	9bb79dhfhst017575orahklqol[337]	speaker: YOU[466]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
18-1	337-352	END_OF_DOCUMENT	_	GFailure[4]	stolpern\_set1\_20[4]	latin1[4]	9bb79dhfhst017575orahklqol-stolpern\_set1\_20[4]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Hey, was gibts Neues?
19-1	354-358	Hey,	_	GFailure[5]	stolpern\_set1\_20[5]	latin1[5]	afpst3sherp4732c4se5ajftkq-stolpern\_set1\_20[5]	_	_	_	_	_	false[72]	Int[72]	*[209]	*[209]	*[209]	wh\_6[209]	wh\_question[209]	openq[209]	*[338]	female[338]	*[338]	speaker:Eva[467]	_	_	QAP	*	20-1[73_72]	
19-2	359-362	was	_	GFailure[5]	stolpern\_set1\_20[5]	latin1[5]	afpst3sherp4732c4se5ajftkq-stolpern\_set1\_20[5]	_	_	_	_	_	false[72]	Int[72]	*[209]	*[209]	*[209]	wh\_6[209]	wh\_question[209]	openq[209]	*[338]	female[338]	*[338]	speaker:Eva[467]	_	_	_	_	_	
19-3	363-368	gibts	_	GFailure[5]	stolpern\_set1\_20[5]	latin1[5]	afpst3sherp4732c4se5ajftkq-stolpern\_set1\_20[5]	_	_	_	_	_	false[72]	Int[72]	*[209]	*[209]	*[209]	wh\_6[209]	wh\_question[209]	openq[209]	*[338]	female[338]	*[338]	speaker:Eva[467]	_	_	_	_	_	
19-4	369-375	Neues?	_	GFailure[5]	stolpern\_set1\_20[5]	latin1[5]	afpst3sherp4732c4se5ajftkq-stolpern\_set1\_20[5]	_	_	_	_	_	false[72]	Int[72]	*[209]	*[209]	*[209]	wh\_6[209]	wh\_question[209]	openq[209]	*[338]	female[338]	*[338]	speaker:Eva[467]	_	_	_	_	_	

#Text=Sebastian ist gestolpert
20-1	377-386	Sebastian	_	GFailure[5]	stolpern\_set1\_20[5]	latin1[5]	afpst3sherp4732c4se5ajftkq-stolpern\_set1\_20[5]	*	*	Subj	*	*	false[73]	Decl[73]	*[210]	stolpern[210]	intransitive[210]	*[210]	*[210]	item0[210]	21[339]	male[339]	afpst3sherp4732c4se5ajftkq[339]	speaker: YOU[468]	*->53-1	PropNm[53]	elaboration|CR	*|*	22-1[74_73]|21-1[0_73]	
20-2	387-390	ist	_	GFailure[5]	stolpern\_set1\_20[5]	latin1[5]	afpst3sherp4732c4se5ajftkq-stolpern\_set1\_20[5]	_	_	_	_	_	false[73]	Decl[73]	*[210]	stolpern[210]	intransitive[210]	*[210]	*[210]	item0[210]	21[339]	male[339]	afpst3sherp4732c4se5ajftkq[339]	speaker: YOU[468]	_	_	_	_	_	
20-3	391-401	gestolpert	_	GFailure[5]	stolpern\_set1\_20[5]	latin1[5]	afpst3sherp4732c4se5ajftkq-stolpern\_set1\_20[5]	_	_	_	_	_	false[73]	Decl[73]	*[210]	stolpern[210]	intransitive[210]	*[210]	*[210]	item0[210]	21[339]	male[339]	afpst3sherp4732c4se5ajftkq[339]	speaker: YOU[468]	_	_	_	_	_	

#Text=Häh?
21-1	403-407	Häh?	_	GFailure[5]	stolpern\_set1\_20[5]	latin1[5]	afpst3sherp4732c4se5ajftkq-stolpern\_set1\_20[5]	_	_	_	_	_	false	NA	haeh\_question\_1	*	*	*	*	feedback	*	female	*	speaker:Eva	_	_	_	_	_	

#Text=Ja er ist an der Bordkante gestolpert.
22-1	409-411	Ja	_	GFailure[5]	stolpern\_set1\_20[5]	latin1[5]	afpst3sherp4732c4se5ajftkq-stolpern\_set1\_20[5]	_	_	_	_	_	false[74]	Decl[74]	*[211]	*[211]	*[211]	*[211]	*[211]	input1[211]	21[340]	male[340]	afpst3sherp4732c4se5ajftkq[340]	speaker: YOU[469]	_	_	result	*	23-1[75_74]	
22-2	412-414	er	_	GFailure[5]	stolpern\_set1\_20[5]	latin1[5]	afpst3sherp4732c4se5ajftkq-stolpern\_set1\_20[5]	3	*	Subj	*	singular	false[74]	Decl[74]	*[211]	*[211]	*[211]	*[211]	*[211]	input1[211]	21[340]	male[340]	afpst3sherp4732c4se5ajftkq[340]	speaker: YOU[469]	*->53-2	PerPron[53]	_	_	_	
22-3	415-418	ist	_	GFailure[5]	stolpern\_set1\_20[5]	latin1[5]	afpst3sherp4732c4se5ajftkq-stolpern\_set1\_20[5]	_	_	_	_	_	false[74]	Decl[74]	*[211]	*[211]	*[211]	*[211]	*[211]	input1[211]	21[340]	male[340]	afpst3sherp4732c4se5ajftkq[340]	speaker: YOU[469]	_	_	_	_	_	
22-4	419-421	an	_	GFailure[5]	stolpern\_set1\_20[5]	latin1[5]	afpst3sherp4732c4se5ajftkq-stolpern\_set1\_20[5]	_	_	_	_	_	false[74]	Decl[74]	*[211]	*[211]	*[211]	*[211]	*[211]	input1[211]	21[340]	male[340]	afpst3sherp4732c4se5ajftkq[340]	speaker: YOU[469]	_	_	_	_	_	
22-5	422-425	der	_	GFailure[5]	stolpern\_set1\_20[5]	latin1[5]	afpst3sherp4732c4se5ajftkq-stolpern\_set1\_20[5]	*[34]	*[34]	PrepObj[34]	*[34]	*[34]	false[74]	Decl[74]	*[211]	*[211]	*[211]	*[211]	*[211]	input1[211]	21[340]	male[340]	afpst3sherp4732c4se5ajftkq[340]	speaker: YOU[469]	*->48-1	DefNP[48]	_	_	_	
22-6	426-435	Bordkante	_	GFailure[5]	stolpern\_set1\_20[5]	latin1[5]	afpst3sherp4732c4se5ajftkq-stolpern\_set1\_20[5]	*[34]	*[34]	PrepObj[34]	*[34]	*[34]	false[74]	Decl[74]	*[211]	*[211]	*[211]	*[211]	*[211]	input1[211]	21[340]	male[340]	afpst3sherp4732c4se5ajftkq[340]	speaker: YOU[469]	*->48-1	DefNP[48]	_	_	_	
22-7	436-447	gestolpert.	_	GFailure[5]	stolpern\_set1\_20[5]	latin1[5]	afpst3sherp4732c4se5ajftkq-stolpern\_set1\_20[5]	_	_	_	_	_	false[74]	Decl[74]	*[211]	*[211]	*[211]	*[211]	*[211]	input1[211]	21[340]	male[340]	afpst3sherp4732c4se5ajftkq[340]	speaker: YOU[469]	_	_	_	_	_	

#Text=Er hat sich den Fuß verstaucht.
23-1	449-451	Er	_	GFailure[5]	stolpern\_set1\_20[5]	latin1[5]	afpst3sherp4732c4se5ajftkq-stolpern\_set1\_20[5]	3	*	Subj	*	singular	false[75]	Decl[75]	*[212]	*[212]	*[212]	*[212]	*[212]	input2[212]	21[341]	male[341]	afpst3sherp4732c4se5ajftkq[341]	speaker: YOU[470]	*->53-3	PerPron[53]	_	_	_	
23-2	452-455	hat	_	GFailure[5]	stolpern\_set1\_20[5]	latin1[5]	afpst3sherp4732c4se5ajftkq-stolpern\_set1\_20[5]	_	_	_	_	_	false[75]	Decl[75]	*[212]	*[212]	*[212]	*[212]	*[212]	input2[212]	21[341]	male[341]	afpst3sherp4732c4se5ajftkq[341]	speaker: YOU[470]	_	_	_	_	_	
23-3	456-460	sich	_	GFailure[5]	stolpern\_set1\_20[5]	latin1[5]	afpst3sherp4732c4se5ajftkq-stolpern\_set1\_20[5]	_	_	_	_	_	false[75]	Decl[75]	*[212]	*[212]	*[212]	*[212]	*[212]	input2[212]	21[341]	male[341]	afpst3sherp4732c4se5ajftkq[341]	speaker: YOU[470]	_	_	_	_	_	
