#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Error|Error
#T_SP=webanno.custom.Item_info|condition|item_id|latinsqr_list|unique_id
#T_SP=webanno.custom.Ref_info|PersonalPronouns_detailed|ref_def|ref_function|ref_gender|ref_num
#T_SP=webanno.custom.Segment|complex|segment_type
#T_SP=webanno.custom.Sent_layer|feedback_id|item0_verb|item0_verbtype|openq_id|openq_type|sent_type
#T_SP=webanno.custom.Speaker_meta|age|gender|speaker_id
#T_SP=webanno.custom.Speaker_name|speaker_name
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=webanno.custom.Relations|discourse_rel|speechAct_rel|BT_webanno.custom.Segment


#Text=Hallo, wie geht's?

#Text=Ähm?
3-1	55-59	Ähm?	_	GFailure[3]	aufnehmen\_set1\_22[3]	latin2[3]	2em9nj6n4c2pjudl6n6hfpjc30-aufnehmen\_set1\_22[3]	_	_	_	_	_	false	NA	aehm\_question\_5	*	*	*	*	feedback	*	female	*	speaker:Fiona	_	_	_	_	_	

#Text=Er redet von nichts anderem <BR> 
4-1	61-63	Er	_	GFailure[3]	aufnehmen\_set1\_22[3]	latin2[3]	2em9nj6n4c2pjudl6n6hfpjc30-aufnehmen\_set1\_22[3]	3	*	Subj	m	singular	false[93]	Decl[93]	*[218]	*[218]	*[218]	*[218]	*[218]	input1[218]	32[338]	female[338]	2em9nj6n4c2pjudl6n6hfpjc30[338]	speaker: YOU[458]	*->34-2	PerPron[34]	elaboration	*	5-1[94_93]	
4-2	64-69	redet	_	GFailure[3]	aufnehmen\_set1\_22[3]	latin2[3]	2em9nj6n4c2pjudl6n6hfpjc30-aufnehmen\_set1\_22[3]	_	_	_	_	_	false[93]	Decl[93]	*[218]	*[218]	*[218]	*[218]	*[218]	input1[218]	32[338]	female[338]	2em9nj6n4c2pjudl6n6hfpjc30[338]	speaker: YOU[458]	_	_	_	_	_	
4-3	70-73	von	_	GFailure[3]	aufnehmen\_set1\_22[3]	latin2[3]	2em9nj6n4c2pjudl6n6hfpjc30-aufnehmen\_set1\_22[3]	_	_	_	_	_	false[93]	Decl[93]	*[218]	*[218]	*[218]	*[218]	*[218]	input1[218]	32[338]	female[338]	2em9nj6n4c2pjudl6n6hfpjc30[338]	speaker: YOU[458]	_	_	_	_	_	
4-4	74-80	nichts	_	GFailure[3]	aufnehmen\_set1\_22[3]	latin2[3]	2em9nj6n4c2pjudl6n6hfpjc30-aufnehmen\_set1\_22[3]	_	_	_	_	_	false[93]	Decl[93]	*[218]	*[218]	*[218]	*[218]	*[218]	input1[218]	32[338]	female[338]	2em9nj6n4c2pjudl6n6hfpjc30[338]	speaker: YOU[458]	_	_	_	_	_	
4-5	81-88	anderem	_	GFailure[3]	aufnehmen\_set1\_22[3]	latin2[3]	2em9nj6n4c2pjudl6n6hfpjc30-aufnehmen\_set1\_22[3]	*	*	DirObj	*	*	false[93]	Decl[93]	*[218]	*[218]	*[218]	*[218]	*[218]	input1[218]	32[338]	female[338]	2em9nj6n4c2pjudl6n6hfpjc30[338]	speaker: YOU[458]	_	_	_	_	_	
4-6	89-93	<BR>	_	GFailure[3]	aufnehmen\_set1\_22[3]	latin2[3]	2em9nj6n4c2pjudl6n6hfpjc30-aufnehmen\_set1\_22[3]	_	_	_	_	_	_	_	*[218]	*[218]	*[218]	*[218]	*[218]	input1[218]	32[338]	female[338]	2em9nj6n4c2pjudl6n6hfpjc30[338]	speaker: YOU[458]	_	_	_	_	_	
4-7	94-94		_	GFailure[3]	aufnehmen\_set1\_22[3]	latin2[3]	2em9nj6n4c2pjudl6n6hfpjc30-aufnehmen\_set1\_22[3]	_	_	_	_	_	_	_	*[218]	*[218]	*[218]	*[218]	*[218]	input1[218]	32[338]	female[338]	2em9nj6n4c2pjudl6n6hfpjc30[338]	speaker: YOU[458]	_	_	_	_	_	

#Text=Schon seit Tagen...
5-1	96-101	Schon	_	GFailure[3]	aufnehmen\_set1\_22[3]	latin2[3]	2em9nj6n4c2pjudl6n6hfpjc30-aufnehmen\_set1\_22[3]	_	_	_	_	_	false[94]	NA[94]	*[219]	*[219]	*[219]	*[219]	*[219]	input2[219]	32[339]	female[339]	2em9nj6n4c2pjudl6n6hfpjc30[339]	speaker: YOU[459]	_	_	_	_	_	
5-2	102-106	seit	_	GFailure[3]	aufnehmen\_set1\_22[3]	latin2[3]	2em9nj6n4c2pjudl6n6hfpjc30-aufnehmen\_set1\_22[3]	_	_	_	_	_	false[94]	NA[94]	*[219]	*[219]	*[219]	*[219]	*[219]	input2[219]	32[339]	female[339]	2em9nj6n4c2pjudl6n6hfpjc30[339]	speaker: YOU[459]	_	_	_	_	_	
5-3	107-115	Tagen...	_	GFailure[3]	aufnehmen\_set1\_22[3]	latin2[3]	2em9nj6n4c2pjudl6n6hfpjc30-aufnehmen\_set1\_22[3]	_	_	_	_	_	false[94]	NA[94]	*[219]	*[219]	*[219]	*[219]	*[219]	input2[219]	32[339]	female[339]	2em9nj6n4c2pjudl6n6hfpjc30[339]	speaker: YOU[459]	*->115-1	IndefNP[115]	_	_	_	

#Text=END_OF_DOCUMENT
6-1	117-132	END_OF_DOCUMENT	_	GFailure[3]	aufnehmen\_set1\_22[3]	latin2[3]	2em9nj6n4c2pjudl6n6hfpjc30-aufnehmen\_set1\_22[3]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Hallo, wie geht's?
7-1	134-140	Hallo,	_	GFailure[4]	aufnehmen\_set1\_22[4]	latin2[4]	2prsavjsjqbmc8hrbo9bovkues-aufnehmen\_set1\_22[4]	_	_	_	_	_	false[95]	Int[95]	*[220]	*[220]	*[220]	wh\_2[220]	wh\_question[220]	openq[220]	*[340]	female[340]	*[340]	speaker:Fiona[460]	_	_	QAP	*	8-1[96_95]	
7-2	141-144	wie	_	GFailure[4]	aufnehmen\_set1\_22[4]	latin2[4]	2prsavjsjqbmc8hrbo9bovkues-aufnehmen\_set1\_22[4]	_	_	_	_	_	false[95]	Int[95]	*[220]	*[220]	*[220]	wh\_2[220]	wh\_question[220]	openq[220]	*[340]	female[340]	*[340]	speaker:Fiona[460]	_	_	_	_	_	
7-3	145-152	geht's?	_	GFailure[4]	aufnehmen\_set1\_22[4]	latin2[4]	2prsavjsjqbmc8hrbo9bovkues-aufnehmen\_set1\_22[4]	_	_	_	_	_	false[95]	Int[95]	*[220]	*[220]	*[220]	wh\_2[220]	wh\_question[220]	openq[220]	*[340]	female[340]	*[340]	speaker:Fiona[460]	_	_	_	_	_	

#Text=Robin hat ein Konzert aufgenommen
8-1	154-159	Robin	_	GFailure[4]	aufnehmen\_set1\_22[4]	latin2[4]	2prsavjsjqbmc8hrbo9bovkues-aufnehmen\_set1\_22[4]	*	*	Subj	*	*	false[96]	Decl[96]	*[221]	aufnehmen[221]	transitive[221]	*[221]	*[221]	item0[221]	41[341]	female[341]	2prsavjsjqbmc8hrbo9bovkues[341]	speaker: YOU[461]	*->69-1	PropNm[69]	result|CR	*|*	10-1[97_96]|9-1[0_96]	
8-2	160-163	hat	_	GFailure[4]	aufnehmen\_set1\_22[4]	latin2[4]	2prsavjsjqbmc8hrbo9bovkues-aufnehmen\_set1\_22[4]	_	_	_	_	_	false[96]	Decl[96]	*[221]	aufnehmen[221]	transitive[221]	*[221]	*[221]	item0[221]	41[341]	female[341]	2prsavjsjqbmc8hrbo9bovkues[341]	speaker: YOU[461]	_	_	_	_	_	
8-3	164-167	ein	_	GFailure[4]	aufnehmen\_set1\_22[4]	latin2[4]	2prsavjsjqbmc8hrbo9bovkues-aufnehmen\_set1\_22[4]	*[34]	*[34]	object[34]	*[34]	*[34]	false[96]	Decl[96]	*[221]	aufnehmen[221]	transitive[221]	*[221]	*[221]	item0[221]	41[341]	female[341]	2prsavjsjqbmc8hrbo9bovkues[341]	speaker: YOU[461]	*->85-1	IndefNP[85]	_	_	_	
8-4	168-175	Konzert	_	GFailure[4]	aufnehmen\_set1\_22[4]	latin2[4]	2prsavjsjqbmc8hrbo9bovkues-aufnehmen\_set1\_22[4]	*[34]	*[34]	object[34]	*[34]	*[34]	false[96]	Decl[96]	*[221]	aufnehmen[221]	transitive[221]	*[221]	*[221]	item0[221]	41[341]	female[341]	2prsavjsjqbmc8hrbo9bovkues[341]	speaker: YOU[461]	*->85-1	IndefNP[85]	_	_	_	
8-5	176-187	aufgenommen	_	GFailure[4]	aufnehmen\_set1\_22[4]	latin2[4]	2prsavjsjqbmc8hrbo9bovkues-aufnehmen\_set1\_22[4]	_	_	_	_	_	false[96]	Decl[96]	*[221]	aufnehmen[221]	transitive[221]	*[221]	*[221]	item0[221]	41[341]	female[341]	2prsavjsjqbmc8hrbo9bovkues[341]	speaker: YOU[461]	_	_	_	_	_	

#Text=Ähm?
9-1	189-193	Ähm?	_	GFailure[4]	aufnehmen\_set1\_22[4]	latin2[4]	2prsavjsjqbmc8hrbo9bovkues-aufnehmen\_set1\_22[4]	_	_	_	_	_	false	NA	aehm\_question\_5	*	*	*	*	feedback	*	female	*	speaker:Fiona	_	_	_	_	_	

#Text=Willst du vorbei kommen?
10-1	195-201	Willst	_	GFailure[4]	aufnehmen\_set1\_22[4]	latin2[4]	2prsavjsjqbmc8hrbo9bovkues-aufnehmen\_set1\_22[4]	_	_	_	_	_	false[97]	Int[97]	*[222]	*[222]	*[222]	*[222]	*[222]	input1[222]	41[342]	female[342]	2prsavjsjqbmc8hrbo9bovkues[342]	speaker: YOU[462]	_	_	explanation	*	11-1[98_97]	
10-2	202-204	du	_	GFailure[4]	aufnehmen\_set1\_22[4]	latin2[4]	2prsavjsjqbmc8hrbo9bovkues-aufnehmen\_set1\_22[4]	2	*	Subj	*	singular	false[97]	Int[97]	*[222]	*[222]	*[222]	*[222]	*[222]	input1[222]	41[342]	female[342]	2prsavjsjqbmc8hrbo9bovkues[342]	speaker: YOU[462]	*->57-1	PerPron[57]	_	_	_	
10-3	205-211	vorbei	_	GFailure[4]	aufnehmen\_set1\_22[4]	latin2[4]	2prsavjsjqbmc8hrbo9bovkues-aufnehmen\_set1\_22[4]	_	_	_	_	_	false[97]	Int[97]	*[222]	*[222]	*[222]	*[222]	*[222]	input1[222]	41[342]	female[342]	2prsavjsjqbmc8hrbo9bovkues[342]	speaker: YOU[462]	_	_	_	_	_	
10-4	212-219	kommen?	_	GFailure[4]	aufnehmen\_set1\_22[4]	latin2[4]	2prsavjsjqbmc8hrbo9bovkues-aufnehmen\_set1\_22[4]	_	_	_	_	_	false[97]	Int[97]	*[222]	*[222]	*[222]	*[222]	*[222]	input1[222]	41[342]	female[342]	2prsavjsjqbmc8hrbo9bovkues[342]	speaker: YOU[462]	_	_	_	_	_	

#Text=Dann können wir es zusammen anschauen.
11-1	221-225	Dann	_	GFailure[4]	aufnehmen\_set1\_22[4]	latin2[4]	2prsavjsjqbmc8hrbo9bovkues-aufnehmen\_set1\_22[4]	_	_	_	_	_	false[98]	Decl[98]	*[223]	*[223]	*[223]	*[223]	*[223]	input2[223]	41[343]	female[343]	2prsavjsjqbmc8hrbo9bovkues[343]	speaker: YOU[463]	_	_	_	_	_	
11-2	226-232	können	_	GFailure[4]	aufnehmen\_set1\_22[4]	latin2[4]	2prsavjsjqbmc8hrbo9bovkues-aufnehmen\_set1\_22[4]	_	_	_	_	_	false[98]	Decl[98]	*[223]	*[223]	*[223]	*[223]	*[223]	input2[223]	41[343]	female[343]	2prsavjsjqbmc8hrbo9bovkues[343]	speaker: YOU[463]	_	_	_	_	_	
11-3	233-236	wir	_	GFailure[4]	aufnehmen\_set1\_22[4]	latin2[4]	2prsavjsjqbmc8hrbo9bovkues-aufnehmen\_set1\_22[4]	1	*	Subj	*	plural	false[98]	Decl[98]	*[223]	*[223]	*[223]	*[223]	*[223]	input2[223]	41[343]	female[343]	2prsavjsjqbmc8hrbo9bovkues[343]	speaker: YOU[463]	*->39-1	PerPron[39]	_	_	_	
11-4	237-239	es	_	GFailure[4]	aufnehmen\_set1\_22[4]	latin2[4]	2prsavjsjqbmc8hrbo9bovkues-aufnehmen\_set1\_22[4]	3	*	DirObj	*	singular	false[98]	Decl[98]	*[223]	*[223]	*[223]	*[223]	*[223]	input2[223]	41[343]	female[343]	2prsavjsjqbmc8hrbo9bovkues[343]	speaker: YOU[463]	*->85-2	PerPron[85]	_	_	_	
11-5	240-248	zusammen	_	GFailure[4]	aufnehmen\_set1\_22[4]	latin2[4]	2prsavjsjqbmc8hrbo9bovkues-aufnehmen\_set1\_22[4]	_	_	_	_	_	false[98]	Decl[98]	*[223]	*[223]	*[223]	*[223]	*[223]	input2[223]	41[343]	female[343]	2prsavjsjqbmc8hrbo9bovkues[343]	speaker: YOU[463]	_	_	_	_	_	
11-6	249-259	anschauen.	_	GFailure[4]	aufnehmen\_set1\_22[4]	latin2[4]	2prsavjsjqbmc8hrbo9bovkues-aufnehmen\_set1\_22[4]	_	_	_	_	_	false[98]	Decl[98]	*[223]	*[223]	*[223]	*[223]	*[223]	input2[223]	41[343]	female[343]	2prsavjsjqbmc8hrbo9bovkues[343]	speaker: YOU[463]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
12-1	261-276	END_OF_DOCUMENT	_	GFailure[4]	aufnehmen\_set1\_22[4]	latin2[4]	2prsavjsjqbmc8hrbo9bovkues-aufnehmen\_set1\_22[4]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Hallo, wie geht's?
13-1	278-284	Hallo,	_	GFailure[5]	aufnehmen\_set1\_22[5]	latin2[5]	3jjtes457iqluuhfmeiub8g6qd-aufnehmen\_set1\_22[5]	_	_	_	_	_	false[99]	Int[99]	*[224]	*[224]	*[224]	wh\_2[224]	wh\_question[224]	openq[224]	*[344]	female[344]	*[344]	speaker:Fiona[464]	_	_	QAP	*	14-1[100_99]	
13-2	285-288	wie	_	GFailure[5]	aufnehmen\_set1\_22[5]	latin2[5]	3jjtes457iqluuhfmeiub8g6qd-aufnehmen\_set1\_22[5]	_	_	_	_	_	false[99]	Int[99]	*[224]	*[224]	*[224]	wh\_2[224]	wh\_question[224]	openq[224]	*[344]	female[344]	*[344]	speaker:Fiona[464]	_	_	_	_	_	
13-3	289-296	geht's?	_	GFailure[5]	aufnehmen\_set1\_22[5]	latin2[5]	3jjtes457iqluuhfmeiub8g6qd-aufnehmen\_set1\_22[5]	_	_	_	_	_	false[99]	Int[99]	*[224]	*[224]	*[224]	wh\_2[224]	wh\_question[224]	openq[224]	*[344]	female[344]	*[344]	speaker:Fiona[464]	_	_	_	_	_	

#Text=Robin hat ein Konzert aufgenommen
14-1	298-303	Robin	_	GFailure[5]	aufnehmen\_set1\_22[5]	latin2[5]	3jjtes457iqluuhfmeiub8g6qd-aufnehmen\_set1\_22[5]	*	*	Subj	*	*	false[100]	Decl[100]	*[225]	aufnehmen[225]	transitive[225]	*[225]	*[225]	item0[225]	46[345]	male[345]	3jjtes457iqluuhfmeiub8g6qd[345]	speaker: YOU[465]	*->52-1	PropNm[52]	elaboration|elaboration|CR	*|*|*	16-1[101_100]|17-1[102_100]|15-1[0_100]	
14-2	304-307	hat	_	GFailure[5]	aufnehmen\_set1\_22[5]	latin2[5]	3jjtes457iqluuhfmeiub8g6qd-aufnehmen\_set1\_22[5]	_	_	_	_	_	false[100]	Decl[100]	*[225]	aufnehmen[225]	transitive[225]	*[225]	*[225]	item0[225]	46[345]	male[345]	3jjtes457iqluuhfmeiub8g6qd[345]	speaker: YOU[465]	_	_	_	_	_	
14-3	308-311	ein	_	GFailure[5]	aufnehmen\_set1\_22[5]	latin2[5]	3jjtes457iqluuhfmeiub8g6qd-aufnehmen\_set1\_22[5]	*[35]	*[35]	object[35]	*[35]	*[35]	false[100]	Decl[100]	*[225]	aufnehmen[225]	transitive[225]	*[225]	*[225]	item0[225]	46[345]	male[345]	3jjtes457iqluuhfmeiub8g6qd[345]	speaker: YOU[465]	*->45-1	IndefNP[45]	_	_	_	
14-4	312-319	Konzert	_	GFailure[5]	aufnehmen\_set1\_22[5]	latin2[5]	3jjtes457iqluuhfmeiub8g6qd-aufnehmen\_set1\_22[5]	*[35]	*[35]	object[35]	*[35]	*[35]	false[100]	Decl[100]	*[225]	aufnehmen[225]	transitive[225]	*[225]	*[225]	item0[225]	46[345]	male[345]	3jjtes457iqluuhfmeiub8g6qd[345]	speaker: YOU[465]	*->45-1	IndefNP[45]	_	_	_	
14-5	320-331	aufgenommen	_	GFailure[5]	aufnehmen\_set1\_22[5]	latin2[5]	3jjtes457iqluuhfmeiub8g6qd-aufnehmen\_set1\_22[5]	_	_	_	_	_	false[100]	Decl[100]	*[225]	aufnehmen[225]	transitive[225]	*[225]	*[225]	item0[225]	46[345]	male[345]	3jjtes457iqluuhfmeiub8g6qd[345]	speaker: YOU[465]	_	_	_	_	_	

#Text=Ähm?
15-1	333-337	Ähm?	_	GFailure[5]	aufnehmen\_set1\_22[5]	latin2[5]	3jjtes457iqluuhfmeiub8g6qd-aufnehmen\_set1\_22[5]	_	_	_	_	_	false	NA	aehm\_question\_5	*	*	*	*	feedback	*	female	*	speaker:Fiona	_	_	_	_	_	

#Text=Das war so ein alternatives Event mit Bands die ich gar nicht kannte.
16-1	339-342	Das	_	GFailure[5]	aufnehmen\_set1\_22[5]	latin2[5]	3jjtes457iqluuhfmeiub8g6qd-aufnehmen\_set1\_22[5]	*	*	Subj	*	*	false[101]	Decl[101]	*[226]	*[226]	*[226]	*[226]	*[226]	input1[226]	46[346]	male[346]	3jjtes457iqluuhfmeiub8g6qd[346]	speaker: YOU[466]	*->45-2	D-Pron[45]	_	_	_	
16-2	343-346	war	_	GFailure[5]	aufnehmen\_set1\_22[5]	latin2[5]	3jjtes457iqluuhfmeiub8g6qd-aufnehmen\_set1\_22[5]	_	_	_	_	_	false[101]	Decl[101]	*[226]	*[226]	*[226]	*[226]	*[226]	input1[226]	46[346]	male[346]	3jjtes457iqluuhfmeiub8g6qd[346]	speaker: YOU[466]	_	_	_	_	_	
16-3	347-349	so	_	GFailure[5]	aufnehmen\_set1\_22[5]	latin2[5]	3jjtes457iqluuhfmeiub8g6qd-aufnehmen\_set1\_22[5]	_	_	_	_	_	false[101]	Decl[101]	*[226]	*[226]	*[226]	*[226]	*[226]	input1[226]	46[346]	male[346]	3jjtes457iqluuhfmeiub8g6qd[346]	speaker: YOU[466]	_	_	_	_	_	
16-4	350-353	ein	_	GFailure[5]	aufnehmen\_set1\_22[5]	latin2[5]	3jjtes457iqluuhfmeiub8g6qd-aufnehmen\_set1\_22[5]	*[36]	*[36]	Subj[36]	*[36]	*[36]	false[101]	Decl[101]	*[226]	*[226]	*[226]	*[226]	*[226]	input1[226]	46[346]	male[346]	3jjtes457iqluuhfmeiub8g6qd[346]	speaker: YOU[466]	_	_	_	_	_	
16-5	354-366	alternatives	_	GFailure[5]	aufnehmen\_set1\_22[5]	latin2[5]	3jjtes457iqluuhfmeiub8g6qd-aufnehmen\_set1\_22[5]	*[36]	*[36]	Subj[36]	*[36]	*[36]	false[101]	Decl[101]	*[226]	*[226]	*[226]	*[226]	*[226]	input1[226]	46[346]	male[346]	3jjtes457iqluuhfmeiub8g6qd[346]	speaker: YOU[466]	_	_	_	_	_	
16-6	367-372	Event	_	GFailure[5]	aufnehmen\_set1\_22[5]	latin2[5]	3jjtes457iqluuhfmeiub8g6qd-aufnehmen\_set1\_22[5]	*[36]	*[36]	Subj[36]	*[36]	*[36]	false[101]	Decl[101]	*[226]	*[226]	*[226]	*[226]	*[226]	input1[226]	46[346]	male[346]	3jjtes457iqluuhfmeiub8g6qd[346]	speaker: YOU[466]	_	_	_	_	_	
16-7	373-376	mit	_	GFailure[5]	aufnehmen\_set1\_22[5]	latin2[5]	3jjtes457iqluuhfmeiub8g6qd-aufnehmen\_set1\_22[5]	*[36]|*[37]	*[36]|*[37]	Subj[36]|Embedded[37]	*[36]|*[37]	*[36]|*[37]	false[101]	Decl[101]	*[226]	*[226]	*[226]	*[226]	*[226]	input1[226]	46[346]	male[346]	3jjtes457iqluuhfmeiub8g6qd[346]	speaker: YOU[466]	_	_	_	_	_	
16-8	377-382	Bands	_	GFailure[5]	aufnehmen\_set1\_22[5]	latin2[5]	3jjtes457iqluuhfmeiub8g6qd-aufnehmen\_set1\_22[5]	*[36]|*[37]	*[36]|*[37]	Subj[36]|Embedded[37]	*[36]|*[37]	*[36]|*[37]	false[101]	Decl[101]	*[226]	*[226]	*[226]	*[226]	*[226]	input1[226]	46[346]	male[346]	3jjtes457iqluuhfmeiub8g6qd[346]	speaker: YOU[466]	*->49-1	IndefNP[49]	_	_	_	
16-9	383-386	die	_	GFailure[5]	aufnehmen\_set1\_22[5]	latin2[5]	3jjtes457iqluuhfmeiub8g6qd-aufnehmen\_set1\_22[5]	*[36]|*[37]	*[36]|*[37]	Subj[36]|Embedded[37]	*[36]|*[37]	*[36]|*[37]	false[101]	Decl[101]	*[226]	*[226]	*[226]	*[226]	*[226]	input1[226]	46[346]	male[346]	3jjtes457iqluuhfmeiub8g6qd[346]	speaker: YOU[466]	*->49-1	IndefNP[49]	_	_	_	
16-10	387-390	ich	_	GFailure[5]	aufnehmen\_set1\_22[5]	latin2[5]	3jjtes457iqluuhfmeiub8g6qd-aufnehmen\_set1\_22[5]	*[36]|*[37]|1[38]	*[36]|*[37]|*[38]	Subj[36]|Embedded[37]|*[38]	*[36]|*[37]|*[38]	*[36]|*[37]|singular[38]	false[101]	Decl[101]	*[226]	*[226]	*[226]	*[226]	*[226]	input1[226]	46[346]	male[346]	3jjtes457iqluuhfmeiub8g6qd[346]	speaker: YOU[466]	*->49-1|*->32-1	IndefNP[49]|PerPron[32]	_	_	_	
16-11	391-394	gar	_	GFailure[5]	aufnehmen\_set1\_22[5]	latin2[5]	3jjtes457iqluuhfmeiub8g6qd-aufnehmen\_set1\_22[5]	*[36]|*[37]	*[36]|*[37]	Subj[36]|Embedded[37]	*[36]|*[37]	*[36]|*[37]	false[101]	Decl[101]	*[226]	*[226]	*[226]	*[226]	*[226]	input1[226]	46[346]	male[346]	3jjtes457iqluuhfmeiub8g6qd[346]	speaker: YOU[466]	*->49-1	IndefNP[49]	_	_	_	
16-12	395-400	nicht	_	GFailure[5]	aufnehmen\_set1\_22[5]	latin2[5]	3jjtes457iqluuhfmeiub8g6qd-aufnehmen\_set1\_22[5]	*[36]|*[37]	*[36]|*[37]	Subj[36]|Embedded[37]	*[36]|*[37]	*[36]|*[37]	false[101]	Decl[101]	*[226]	*[226]	*[226]	*[226]	*[226]	input1[226]	46[346]	male[346]	3jjtes457iqluuhfmeiub8g6qd[346]	speaker: YOU[466]	*->49-1	IndefNP[49]	_	_	_	
16-13	401-408	kannte.	_	GFailure[5]	aufnehmen\_set1\_22[5]	latin2[5]	3jjtes457iqluuhfmeiub8g6qd-aufnehmen\_set1\_22[5]	*[36]|*[37]	*[36]|*[37]	Subj[36]|Embedded[37]	*[36]|*[37]	*[36]|*[37]	false[101]	Decl[101]	*[226]	*[226]	*[226]	*[226]	*[226]	input1[226]	46[346]	male[346]	3jjtes457iqluuhfmeiub8g6qd[346]	speaker: YOU[466]	*->49-1	IndefNP[49]	_	_	_	

#Text=Er hats aufgenommen und ich hab mir ein wenig davon angehört <BR> ist aber nicht mein Fall gewesen.
